Book Id,Title,Author,Author l-f,Additional Authors,ISBN,ISBN13,My Rating,Average Rating,Publisher,Binding,Number of Pages,Year Published,Original Publication Year,Date Read,Date Added,Bookshelves,Bookshelves with positions,Exclusive Shelf,My Review,Spoiler,Private Notes,Read Count,Owned Copies
11996,I Who Have Never Known Men,Jacqueline Harpman,"Harpman, Jacqueline",Ros Schwartz,"=""0380731819""","=""9780380731817""",4,4.22,Avon Eos,Paperback,208,1998,1995,2024/06/26,2024/06/26,,,read,,,,1,0
4703581,The City & the City,China Miéville,"Miéville, China",,"=""0345497511""","=""9780345497512""",3,3.90,Del Rey/Ballantine Books,Hardcover,312,2009,2009,2024/04/04,2024/04/15,,,read,,,,1,0
41974787,Mijn jaar van rust en kalmte,Ottessa Moshfegh,"Moshfegh, Ottessa","Lidwien Biekmann, Tjadine Stheeman","=""9048846048""","=""9789048846047""",4,3.63,Hollands Diep,Paperback,240,2018,2018,2024/03/20,2024/03/21,,,read,,,,1,0
182838769,De fabriek,Hiroko Oyamada,"Oyamada, Hiroko",Luk Van Haute,"=""""","=""9789025474775""",2,3.34,Atlas Contact,Paperback,176,2023,2010,2024/02/25,2024/03/03,,,read,,,,1,0
17293903,De haas met de amberkleurige ogen,Edmund de Waal,"Waal, Edmund de",Willeke Lempens,"=""9049952771""","=""9789049952778""",4,3.95,Mistral,Paperback,320,2011,2010,2024/02/16,2024/03/03,,,read,,,,1,0
32758901,"All Systems Red (The Murderbot Diaries, #1)",Martha Wells,"Wells, Martha",,"=""""","=""""",0,4.14,Tor.com,ebook,144,2017,2017,2024/01/21,2024/01/21,,,read,,,,1,0
35068705,"The Poppy War (The Poppy War, #1)",R.F. Kuang,"Kuang, R.F.",,"=""0062662597""","=""9780062662590""",0,4.17,Harper Voyager,ebook,545,2018,2018,2024/01/19,2024/01/19,,,read,,,,1,0
6370262,Kroniek van een aangekondigde dood,Gabriel García Márquez,"Márquez, Gabriel García",Mariolein Sabarte Belacortu,"=""9029022019""","=""9789029022019""",0,3.97,Meulenhoff,Paperback,114,1981,1981,2024/01/09,2024/01/19,,,read,,,,1,0
57945316,Babel,R.F. Kuang,"Kuang, R.F.",,"=""0063021420""","=""9780063021426""",4,4.17,Harper Voyager,Hardcover,544,2022,2022,,2024/01/08,,,read,,,,1,0
8217236,The Yellow Wallpaper,Charlotte Perkins Gilman,"Gilman, Charlotte Perkins",,"=""""","=""""",4,4.08,Public Domain Books,Kindle Edition,63,2009,1892,2023/12/24,2023/12/27,,,read,,,,1,0
12948,The Turn of the Screw,Henry James,"James, Henry",,"=""0140620613""","=""9780140620610""",3,3.39,Penguin Books,Paperback,121,1994,1898,2023/12/21,2023/12/21,,,read,,,,1,0
331256,Roadside Picnic,Arkady Strugatsky,"Strugatsky, Arkady","Boris Strugatsky, Theodore Sturgeon, Antonina W. Bouis","=""0575070536""","=""9780575070530""",4,4.14,Gollancz,Paperback,145,2000,1972,2023/12/16,2023/12/16,,,read,,,,1,0
49552,The Stranger,Albert Camus,"Camus, Albert",Matthew  Ward,"=""""","=""""",3,4.03,Vintage International,Paperback,123,1989,1942,2023/10/15,2023/10/15,,,read,,,,1,0
24242361,Als je het licht niet kunt zien,Anthony Doerr,"Doerr, Anthony",Eefje Bosch,"=""904434594X""","=""9789044345940""",3,4.31,The House of Books,Paperback,543,2015,2014,2023/10/27,2023/10/28,,,read,,,,1,0
54870256,There Is No Antimemetics Division,qntm,"qntm, qntm",Sam  Hughes,"=""""","=""""",4,4.24,,Kindle Edition,220,2020,2020,2023/10/02,2023/10/23,,,read,,,,1,0
59337594,Van vrouwen en zout,Gabriela  Garcia,"Garcia, Gabriela",Mary Bresser,"=""9056726498""","=""9789056726492""",3,3.69,Signatuur,Paperback,256,2021,2021,2023/04/07,2023/04/07,,,read,,,,1,0
31538346,Schoonheid is een vloek (Dutch Edition),Eka Kurniawan,"Kurniawan, Eka","Maya Sutedja-Liem, Sven Aalten","=""9048830338""","=""""",3,4.05,Lebowski,Kindle Edition,480,2016,2002,2023/05/05,2023/05/05,,,read,,,,1,0
56404444,Bewilderment,Richard Powers,"Powers, Richard",,"=""0393881148""","=""9780393881141""",4,3.91,W. W. Norton Company,Hardcover,278,2021,2021,2023/08/15,2023/08/15,,,read,,,,1,0
59780041,Het lied van ooievaar en dromedaris,Anjet Daanje,"Daanje, Anjet",,"=""9054524103""","=""9789054524106""",4,4.37,Passage,Hardcover,655,2022,2022,2023/09/16,2023/09/16,,,read,,,,1,0
18593521,"A Song of Ice and Fire, 5 Book Set Series: A Game of Thrones, A Clash of Kings, A Storm of Swords, A Feast for Crows, A Dance with Dragons",George R.R. Martin,"Martin, George R.R.",,"=""0345540565""","=""9780345540560""",0,4.60,"Random House, Inc.",Mass Market Paperback,5199,2012,2000,2023/08/08,2023/08/08,,,read,,,,1,0
3386877,Het licht,Torgny Lindgren,"Lindgren, Torgny",Bertie van der Meij,"=""9023435729""","=""9789023435723""",3,3.98,De Bezige Bij,Paperback,293,1996,1987,2022/06/07,2022/06/07,,,read,,,,1,0
12007,"Use of Weapons (Culture, #3)",Iain M. Banks,"Banks, Iain M.",,"=""185723135X""","=""9781857231359""",0,4.17,Orbit,Paperback,411,1992,1990,2023/04/05,2023/04/07,,,read,,,,1,0
54767783,De bergen zingen,Nguyễn Phan Quế Mai,"Mai, Nguyễn Phan Quế",,"=""9056726722""","=""9789056726720""",3,4.32,Signatuur,Hardcover,424,2020,2020,2023/03/15,2023/03/15,,,read,,,,1,0
59693959,Lapvona,Ottessa Moshfegh,"Moshfegh, Ottessa",,"=""""","=""""",4,3.53,Penguin Press,Kindle Edition,313,2022,2022,2023/01/03,2023/01/03,,,read,,,,1,0
58496243,Kroniek van het vermoorde huis,Lúcio Cardoso,"Cardoso, Lúcio",Harrie Lemmens,"=""9029528915""","=""9789029528917""",3,4.27,De Arbeiderspers,Hardcover,680,2022,1959,2023/02/14,2023/02/16,,,read,,,,1,0
61994326,Tussentijds,Peter Zantingh,"Zantingh, Peter",,"=""9493248453""","=""9789493248458""",2,3.83,Das Mag,Paperback,175,2022,2022,2023/01/31,2023/02/16,,,read,,,,1,0
3259040,Stille sneeuwval,Jun'ichirō Tanizaki,"Tanizaki, Jun'ichirō",Jacques Westerhoven,"=""9029058919""","=""9789029058919""",0,4.03,Meulenhoff,Paperback,638,1998,1948,2022/12/27,2022/12/27,,,read,,,,1,0
34607463,Dingen die we verloren in het vuur,Mariana Enríquez,"Enríquez, Mariana",Peter Valkenet,"=""9025448356""","=""9789025448356""",4,4.06,Atlas Contact,Paperback,268,2017,2016,2018/11/05,2018/11/05,,,read,,,,1,0
13453029,"Wool Omnibus (Silo, #1)",Hugh Howey,"Howey, Hugh",,"=""""","=""""",2,4.22,Broad Reach Publishing,Kindle Edition,509,2012,2012,2022/12/13,2022/12/13,,,read,,,,1,0
29475447,"A Closed and Common Orbit (Wayfarers, #2)",Becky  Chambers,"Chambers, Becky",,"=""1473621445""","=""9781473621442""",0,4.37,Hodder & Stoughton,Hardcover,365,2016,2016,2022/12/04,2022/12/04,,,read,,,,1,0
22733729,"The Long Way to a Small, Angry Planet (Wayfarers, #1)",Becky  Chambers,"Chambers, Becky",,"=""1500453307""","=""9781500453305""",4,4.18,CreateSpace Independent Publishing Platform ,Paperback,518,2014,2014,2022/11/25,2022/11/25,,,read,,,,1,0
49090884,Tender Is the Flesh,Agustina Bazterrica,"Bazterrica, Agustina",Sarah Moses,"=""1982150920""","=""9781982150921""",0,3.78,Scribner,Paperback,209,2020,2017,2022/11/21,2022/11/21,,,read,,,,1,0
60644472,De jacht op het snoekje,Juhani Karila,"Karila, Juhani",Annemarie Raas,"=""9083212726""","=""9789083212722""",3,4.35,Koppernik,Paperback,325,2022,2019,2022/10/10,2022/10/10,,,read,,,,1,0
20170404,Station Eleven,Emily St. John Mandel,"Mandel, Emily St. John",,"=""0385353308""","=""9780385353304""",3,4.07,Knopf,Hardcover,333,2014,2014,2022/11/09,2022/11/09,,,read,,,,1,0
58327172,De belofte,Damon Galgut,"Galgut, Damon",Rob van der Veer,"=""902142455X""","=""9789021424552""",4,3.86,Em. Querido's Uitgeverij,Paperback,318,2021,2021,2022/11/17,2022/11/18,,,read,,,,1,0
59829937,De opkomst van de meritocratie,Michael Young,"Young, Michael",Huub Stegeman,"=""9025314252""","=""9789025314255""",4,3.80,Athenaeum,Paperback,192,2022,1958,2022/09/06,2022/09/06,,,read,,,,1,0
52597312,Utopia Avenue,David Mitchell,"Mitchell, David",,"=""0812997433""","=""9780812997439""",2,4.00,Random House,Hardcover,574,2020,2020,2022/09/17,2022/09/17,,,read,,,,1,0
10484672,Een zeeman door de zee verstoten,Yukio Mishima,"Mishima, Yukio",Eugenie Telders-de Rochemont,"=""9029005602""","=""9789029005609""",3,3.85,Meulenhoff,Hardcover,160,1983,1963,2022/10/02,2022/10/03,,,read,,,,1,0
60445911,De zwemmers,Julie Otsuka,"Otsuka, Julie",Lucie Schaap,"=""9048863759""","=""9789048863754""",4,3.67,Lebowski,ebook,118,2022,2022,2022/10/07,2022/10/07,,,read,,,,1,0
59471892,Waanzin aan het einde van de aarde,Julian Sancton,"Sancton, Julian",Frans Reusink,"=""9048846862""","=""9789048846863""",0,4.27,Hollands Diep,Kindle Edition,473,2021,2021,,2022/09/17,to-read,to-read (#3),to-read,,,,0,0
3180325,De stad der blinden,José Saramago,"Saramago, José",Harrie Lemmens,"=""9029077255""","=""9789029077255""",3,4.17,Meulenhoff,Hardcover,304,2006,1995,2022/08/28,2022/08/28,,,read,,,,1,0
25610157,"Het recht van de Radch (Imperial Radch, #1)",Ann Leckie,"Leckie, Ann",Mariëtte van Gelder,"=""902456719X""","=""9789024567195""",4,3.99,Luitingh-Sijthoff,Paperback,400,2015,2013,2022/09/10,2018/02/18,,,read,,,,1,0
44090062,Buurtsupermens,Sayaka Murata,"Murata, Sayaka",Luk Van Haute,"=""9038806639""","=""9789038806631""",4,3.68,Nijgh & van Ditmar,Paperback,143,2019,2016,2022/08/18,2022/08/18,,,read,,,,1,0
40651883,Snow Crash,Neal Stephenson,"Stephenson, Neal",,"=""""","=""""",3,4.02,Spectra,Kindle Edition,559,2018,1992,2022/07/27,2022/07/27,,,read,,,,1,0
54168602,Slapen in een Zee van Sterren,Christopher Paolini,"Paolini, Christopher","Jonas de Vries, Niels van Eekelen","=""9022590402""","=""9789022590409""",2,3.80,Boekerij,Paperback,880,2020,2020,2022/08/16,2022/08/17,,,read,,,,1,0
35248102,Cox of het verglijden van de tijd,Christoph Ransmayr,"Ransmayr, Christoph",,"=""9044632949""","=""9789044632941""",2,3.56,Prometheus,Paperback,240,2017,2016,2022/07/18,2022/07/19,,,read,,,,1,0
55278507,"Shards of Earth (The Final Architecture, #1)",Adrian Tchaikovsky,"Tchaikovsky, Adrian",Sophie Aldred,"=""1549106392""","=""9781549106392""",4,4.19,Orbit,Audiobook,,2021,2021,2022/07/08,2022/07/09,,,read,,,,1,0
54972418,Orakel,Thomas Olde Heuvelt,"Heuvelt, Thomas Olde",,"=""9022591107""","=""9789022591109""",2,3.75,Boekerij,Paperback,459,2021,2021,2022/06/10,2022/06/10,,,read,,,,1,0
26082916,"Ready Player Two (Ready Player One, #2)",Ernest Cline,"Cline, Ernest",,"=""1524761338""","=""9781524761332""",3,3.43,Ballantine Books,Hardcover,370,2020,2020,2022/06/14,2022/06/14,,,read,,,,1,0
51721911,Orkaanseizoen,Fernanda Melchor,"Melchor, Fernanda",Bart Peperkamp,"=""9028427791""","=""9789028427792""",3,4.06,Wereldbibliotheek,Paperback,304,2020,2017,2022/05/27,2022/05/27,,,read,,,,1,0
52994248,De menselijke maat,Roberto Camurri,"Camurri, Roberto",Manon Smits,"=""9403172800""","=""9789403172804""",3,3.41,De Bezige Bij,Hardcover,224,2019,2018,2022/05/30,2022/05/30,,,read,,,,1,0
18110503,De tuin van de avondnevel,Tan Twan Eng,"Eng, Tan Twan","Jan Pieter van der Sterre, Reinhilde Ghoos","=""9401600422""","=""9789401600422""",4,4.14,Xander,Paperback,374,2013,2011,2022/05/22,2022/05/22,,,read,,,,1,0
25499718,"Children of Time (Children of Time, #1)",Adrian Tchaikovsky,"Tchaikovsky, Adrian",,"=""1447273281""","=""9781447273288""",3,4.30,PanMacmillan,Hardcover,608,2015,2015,2022/03/22,2022/03/27,,,read,,,,1,0
58808564,De Mitsukoshi Troostbaby Company,Auke Hulst,"Hulst, Auke",,"=""902634693X""","=""9789026346934""",5,4.07,Ambo|Anthos,Hardcover,608,2021,2021,2022/03/03,2022/03/04,,,read,,,,1,0
50269327,Earthlings,Sayaka Murata,"Murata, Sayaka",Ginny Tapley Takemori,"=""1783785675""","=""9781783785674""",2,3.60,Granta Books,Hardcover,247,2020,2018,2021/03/22,2021/03/22,,,read,,,,1,0
40803025,Cage of Souls,Adrian Tchaikovsky,"Tchaikovsky, Adrian",,"=""""","=""""",4,4.13,Head of Zeus,Hardcover,602,2019,2019,2021/08/28,2021/08/28,,,read,,,,1,0
55302933,All the Murmuring Bones,A.G. Slatter,"Slatter, A.G.",Angela Slatter,"=""""","=""""",0,3.93,Titan Books,Kindle Edition,337,2021,2021,2021/12/24,2021/12/24,,,read,,,,1,0
29981,The Island of Dr. Moreau,H.G. Wells,"Wells, H.G.",Alan Lightman,"=""0553214322""","=""9780553214321""",0,3.73,Bantam Classic & Loveswept,Unknown Binding,160,1999,1896,2021/12/08,2021/12/08,,,read,,,,1,0
53122044,Wij zijn licht,Gerda Blees,"Blees, Gerda",,"=""905759000X""","=""9789057590009""",4,3.69,Podium,Paperback,224,2020,2020,2021/12/03,2021/12/05,,,read,,,,1,0
39071022,De aarde blijft altijd bestaan,George R. Stewart,"Stewart, George R.","Anne Marie Koper, Leen Van Den Broucke","=""9020415557""","=""9789020415551""",3,3.95,LJ Veen,Paperback,464,2018,1949,2021/11/29,2021/11/29,,,read,,,,1,0
3437309,"Empire in Black and Gold (Shadows of the Apt, #1)",Adrian Tchaikovsky,"Tchaikovsky, Adrian",,"=""0230704131""","=""9780230704138""",0,3.75,Palgrave Macmillan Ltd,Paperback,612,2008,2008,2021/10/25,2021/10/26,,,read,,,,1,0
9592,Mother Night,Kurt Vonnegut Jr.,"Jr., Kurt Vonnegut",,"=""0385334141""","=""9780385334143""",4,4.23,Dial Press,Paperback,282,1999,1961,2021/10/16,2021/10/24,,,read,,,,1,0
13605498,De gifhouten bijbel,Barbara Kingsolver,"Kingsolver, Barbara","Maaike Post, Arjen Mulder, Han Meijer","=""9046140415""","=""9789046140413""",3,4.10,Pockethuis,Paperback,566,2003,1998,2021/09/11,2021/09/11,,,read,,,,1,0
56098078,De geschiedenis van mijn seksualiteit,Sofie Lakmaker,"Lakmaker, Sofie",Tobi Lakmaker,"=""""","=""""",4,3.76,Das Mag Uitgevers,Paperback,223,2021,2021,2021/08/27,2021/08/27,,,read,,,,1,0
40549711,De meermin en de courtisane,Imogen Hermes Gowar,"Gowar, Imogen Hermes","Carla Hazewindus, Anne Jongeling","=""9025450857""","=""9789025450854""",3,3.55,Atlas Contact,Hardcover,575,2018,2018,2021/08/10,2021/08/15,,,read,,,,1,0
12016,"Look to Windward (Culture, #7)",Iain M. Banks,"Banks, Iain M.",,"=""0743421922""","=""9780743421928""",3,4.22,Pocket Books/Simon & Schuster (NY),Mass Market Paperback,496,2002,2000,2021/06/06,2021/06/07,,,read,,,,1,0
886066,"Matter (Culture, #8)",Iain M. Banks,"Banks, Iain M.",,"=""1841494186""","=""9781841494180""",4,4.10,Orbit,Paperback,593,2008,2008,2021/05/29,2021/05/31,,,read,,,,1,0
9999336,Het boek van Gould: een roman in 12 vissen,Richard Flanagan,"Flanagan, Richard","Ankie Blommesteijn, Sophie Brinkman, Mieke Vastbinder","=""9022321274""","=""9789022321270""",3,3.70,Anthos/Manteau,Paperback,384,2007,1997,2021/03/29,2021/03/29,,,read,,,,1,0
12067,"Good Omens: The Nice and Accurate Prophecies of Agnes Nutter, Witch",Terry Pratchett,"Pratchett, Terry",Neil Gaiman,"=""""","=""""",3,4.26,William Morrow,Mass Market Paperback,491,2006,1990,2021/04/30,2021/04/30,,,read,,,,1,0
29630960,Een klein leven,Hanya Yanagihara,"Yanagihara, Hanya","Josephine Ruitenberg, Kitty Pouwels","=""9046820327""","=""9789046820322""",1,4.32,Nieuw Amsterdam,ebook,725,2016,2015,2018/02/15,2018/02/15,,,read,,,,1,0
16234584,The Drowned World,J.G. Ballard,"Ballard, J.G.",Martin Amis,"=""0871403625""","=""9780871403629""",3,3.48,Liveright,Paperback,198,2013,1962,2021/03/21,2021/03/22,,,read,,,,1,0
333867,The Stars My Destination,Alfred Bester,"Bester, Alfred",,"=""0679767800""","=""9780679767800""",4,4.06,Vintage,Hardcover,258,1996,1956,2021/04/06,2021/04/06,,,read,,,,1,0
41811,"The Caves of Steel (Robot, #1)",Isaac Asimov,"Asimov, Isaac",,"=""""","=""""",3,4.19,Voyager,Mass Market Paperback,206,1997,1953,2021/04/03,2021/04/03,,,read,,,,1,0
38344150,De avond is ongemak,Marieke Lucas Rijneveld,"Rijneveld, Marieke Lucas","Michele Hutchison, Genevieve Gaunt","=""""","=""""",4,3.45,Atlas Contact,Kindle Edition,260,2018,2018,2021/01/19,2021/01/19,,,read,,,,1,0
2788091,Het kaartenhuis,Mark Z. Danielewski,"Danielewski, Mark Z.","Martine Vosmaer, Karina van Santen","=""9023453638""","=""9789023453635""",4,4.09,De Bezige Bij,Paperback,713,2001,2000,,2021/01/12,,,read,,,,1,0
50623864,The Invisible Life of Addie LaRue,Victoria Schwab,"Schwab, Victoria",,"=""0765387565""","=""9780765387561""",0,4.18,Tor Books,Hardcover,448,2020,2020,2021/01/08,2021/01/08,,,read,,,,1,0
8270487,Als op een winternacht een reiziger,Italo Calvino,"Calvino, Italo",Henny Vlot,"=""9045002663""","=""9789045002668""",4,4.03,Atlas,Paperback,300,1999,1979,2020/12/29,2020/12/30,,,read,,,,1,0
36368516,Klont,Maxim Februari,"Februari, Maxim",,"=""9044634143""","=""9789044634143""",0,3.02,Prometheus,Hardcover,270,2017,2017,2020/12/30,2020/12/30,,,read,,,,1,0
8935689,"Consider Phlebas (Culture, #1)",Iain M. Banks,"Banks, Iain M.",,"=""1857231384""","=""9781857231380""",4,3.85,Orbit,Paperback,467,1988,1987,2020/10/12,2020/10/14,,,read,,,,1,0
44318414,The Dutch House,Ann Patchett,"Patchett, Ann",,"=""0062963678""","=""9780062963673""",4,4.10,Harper,Hardcover,337,2019,2019,2020/09/29,2020/09/29,,,read,,,,1,0
350,Stranger in a Strange Land,Robert A. Heinlein,"Heinlein, Robert A.",James Warhola,"=""""","=""""",0,3.92,Ace,Paperback,525,1991,1961,2020/09/16,2020/09/17,,,read,,,,1,0
45884082,De jongens van Nickel,Colson Whitehead,"Whitehead, Colson","Harm Darmsma, Niek Miedema","=""9025454577""","=""9789025454579""",4,4.26,Atlas Contact,Hardcover,271,2019,2019,2020/08/22,2020/08/22,,,read,,,,1,0
7141642,The Thousand Autumns of Jacob de Zoet,David Mitchell,"Mitchell, David",,"=""1400065453""","=""9781400065455""",4,4.02,Random House,Hardcover,479,2010,2010,2020/07/07,2020/07/07,,,read,,,,1,0
8579768,De geestverwantschap,David Mitchell,"Mitchell, David",Aad van der Mijn,"=""9021435098""","=""9789021435091""",3,4.05,Querido,Paperback,444,2008,1999,2020/08/05,2020/08/05,,,read,,,,1,0
18077769,"Authority (Southern Reach, #2)",Jeff VanderMeer,"VanderMeer, Jeff",,"=""0374104107""","=""9780374104108""",2,3.54,"Farrar, Straus and Giroux",Paperback,341,2014,2014,2020/08/12,2020/08/12,,,read,,,,1,0
27862105,De Loney,Andrew Michael Hurley,"Hurley, Andrew Michael",Bart Kraamer,"=""9044629840""","=""9789044629842""",2,3.27,Prometheus,Paperback,344,2015,2014,2020/07/26,2020/07/26,,,read,,,,1,0
39861288,Duivelsdag,Andrew Michael Hurley,"Hurley, Andrew Michael",,"=""9044636367""","=""9789044636369""",3,3.39,Prometheus,Paperback,320,2018,2017,2020/07/11,2020/07/11,,,read,,,,1,0
35626999,De acht bergen,Paolo Cognetti,"Cognetti, Paolo","Yond Boeke, Patty Krone","=""""","=""""",4,4.10,De Bezige Bij,Hardcover,239,2017,2016,2020/07/20,2020/07/20,,,read,,,,1,0
9443775,De Wespenfabriek,Iain Banks,"Banks, Iain",Robert Vernooy,"=""902452122X""","=""9789024521227""",3,3.77,Luitingh-Sijthoff,Paperback,207,1997,1984,2020/06/29,2020/06/29,,,read,,,,1,0
45360105,Machines zoals ik,Ian McEwan,"McEwan, Ian",Rien Verhoef,"=""9463360492""","=""9789463360494""",2,3.59,Uitgeverij De Harmonie,Hardcover,352,2019,2019,2020/06/20,2020/06/20,,,read,,,,1,0
17934530,"Annihilation (Southern Reach, #1)",Jeff VanderMeer,"VanderMeer, Jeff",,"=""0374104093""","=""9780374104092""",4,3.77,"Farrar, Straus and Giroux",Paperback,195,2014,2014,2020/03/02,2020/03/02,,,read,,,,1,0
95558,Solaris,Stanisław Lem,"Lem, Stanisław","Steve Cox, Joanna Kilmartin","=""""","=""""",3,3.99,Harcourt,Paperback,204,2002,1961,2020/04/23,2020/04/23,,,read,,,,1,0
7767021,Who Fears Death,Nnedi Okorafor,"Okorafor, Nnedi",,"=""075640617X""","=""9780756406172""",2,3.94,DAW Hardcover,Hardcover,386,2010,2010,2020/05/17,2020/05/17,,,read,,true,,1,0
38140077,Washington Black,Esi Edugyan,"Edugyan, Esi",,"=""0525521429""","=""9780525521426""",4,3.95,Knopf,Hardcover,334,2018,2018,2020/06/16,2020/06/16,,,read,,,,1,0
51811036,Frankusstein,Jeanette Winterson,"Winterson, Jeanette",Arthur Wevers,"=""9025455514""","=""9789025455514""",4,3.54,Atlas Contact,Hardcover,374,2019,2019,2020/05/13,2020/05/13,,,read,,,,1,0
44159439,De grote angst in de bergen,Charles-Ferdinand Ramuz,"Ramuz, Charles-Ferdinand",Rokus Hofstede,"=""902829015X""","=""9789028290150""",5,3.62,Van Oorschot,Paperback,190,2019,1925,2020/04/12,2020/04/12,,,read,,,,1,0
36421253,Alice Isn't Dead,Joseph Fink,"Fink, Joseph",,"=""""","=""9780062890139""",2,3.62,Harper Perennial,Hardcover,323,2018,2018,2020/04/07,2020/04/07,,,read,,,,1,0
51020230,De avonturen van Alexander von Humboldt,Andrea Wulf,"Wulf, Andrea","Lillian Melcher, Mariella Duindam, Fennie Steenhuis","=""9045036681""","=""9789045036687""",4,4.21,Atlas Contact,Paperback,269,2019,2019,2020/04/01,2020/04/01,,,read,,,,1,0
51471466,Het bolwerk,Matilda Gustavsson,"Gustavsson, Matilda","Janny Middelbeek-Oortgiesen, Eline Jongsma","=""903880654X""","=""9789038806549""",4,4.29,Nijgh & Van Ditmar,Kindle Edition,286,2020,2019,2020/03/08,2020/03/08,,,read,,,,1,0
41580094,Tot in de hemel,Richard Powers,"Powers, Richard",Jelle Noorman,"=""9025452779""","=""9789025452773""",5,4.12,Atlas Contact,Paperback,608,2018,2018,2020/02/23,2020/02/24,,,read,,,,1,0
44776927,De bekentenissen van Frannie Langton,Sara  Collins,"Collins, Sara",Anneke Bok,"=""9048843596""","=""9789048843596""",3,3.57,Hollands Diep,Paperback,416,2019,2019,2020/01/23,2020/01/23,,,read,,,,1,0
3675181,De pest,Albert Camus,"Camus, Albert",Jan Pieter van der Sterre,"=""9023470559""","=""9789023470557""",4,4.02,De Bezige Bij,Paperback,277,2000,1947,2020/01/04,2020/01/04,,,read,,,,1,0
23103004,Bijna een paradijs,John Cheever,"Cheever, John",C.A.G. van den Broek,"=""946164289X""","=""9789461642899""",3,3.47,Van Gennep,Paperback,156,2014,1977,2020/01/13,2020/01/15,,,read,,,,1,0
36628420,Melmoth,Sarah Perry,"Perry, Sarah",Jan Cramer,"=""006285643X""","=""9780062856432""",2,3.43,HarperAudio,Audiobook,,2018,2018,2020/01/07,2020/01/07,,,read,,,,1,0
42422398,Echo,Thomas Olde Heuvelt,"Heuvelt, Thomas Olde",,"=""9024567955""","=""9789024567959""",2,3.46,Luitingh-Sijthoff,ebook,616,2019,2019,2019/06/05,2019/06/04,,,read,,,,1,0
43849274,De boekbinder,Bridget Collins,"Collins, Bridget",Erica Feberwee,"=""9044353233""","=""9789044353235""",0,3.86,The House of Books,Paperback,464,2019,2019,,2019/12/28,,,read,,,,1,0
49820335,Het ijspaleis,Tarjei Vesaas,"Vesaas, Tarjei",Marin Mars,"=""9048847885""","=""""",4,3.86,Lebowski,Kindle Edition,141,2019,1963,2019/12/22,2019/12/21,,,read,,,,1,0
32560066,Het achtste leven [voor Brilka],Nino Haratischwili,"Haratischwili, Nino","Elly Schippers, Jantsje Post","=""9025448410""","=""9789025448417""",4,4.52,Atlas Contact,Hardcover,1275,2017,2014,2019/12/17,2019/12/17,,,read,,,,1,0
187149,Open Veins of Latin America: Five Centuries of the Pillage of a Continent,Eduardo Galeano,"Galeano, Eduardo","Isabel Allende, Cedric Belfrage","=""0853459916""","=""9780853459910""",0,4.31,Monthly Review Press,Paperback,317,1997,1971,,2019/11/15,to-read,to-read (#2),to-read,,,,0,0
42111825,De goede zoon,Rob van Essen,"Essen, Rob van",,"=""9025453414""","=""9789025453411""",4,3.35,Uitgeverij Atlas Contact,Paperback,384,2018,2018,2019/09/16,2019/09/17,,,read,,,,1,0
