Book Id,Title,Author,Author l-f,Additional Authors,ISBN,ISBN13,My Rating,Average Rating,Publisher,Binding,Number of Pages,Year Published,Original Publication Year,Date Read,Date Added,Bookshelves,Bookshelves with positions,Exclusive Shelf,My Review,Spoiler,Private Notes,Read Count,Owned Copies
37903770,Norse Mythology,Neil Gaiman,"Gaiman, Neil",,"=""""","=""""",4,4.10,W. W. Norton & Company,Paperback,301,2018,2017,2022/08/27,2022/08/15,2022,2022 (#13),read,,,,1,0
17245,Dracula,Bram Stoker,"Stoker, Bram","Rubén Toledo, Nina Auerbach, David J. Skal","=""0393970124""","=""9780393970128""",4,4.02,Norton,Paperback,488,1986,1897,2022/08/15,2022/05/07,2022,2022 (#12),read,,,,1,0
42270835,The Nickel Boys,Colson Whitehead,"Whitehead, Colson",,"=""""","=""""",4,4.26,Doubleday,ebook,213,2019,2019,2022/07/26,2022/07/22,2022,2022 (#11),read,,,,1,0
8025340,Mama Tandoori,Ernest van der Kwast,"Kwast, Ernest van der",,"=""9038893205""","=""9789038893204""",3,3.29,Nijgh & Van Ditmar,Paperback,214,2010,2010,2022/07/22,2022/07/17,2022,2022 (#10),read,,,,1,0
39913594,De gouden bril,Giorgio Bassani,"Bassani, Giorgio",,"=""9023499166""","=""9789023499169""",5,3.80,,Paperback,104,2018,1958,2019/06/21,2019/06/21,2019,2019 (#14),read,,,,1,0
58521709,Rusteloos,Casper Luckerhof,"Luckerhof, Casper",,"=""902635486X""","=""9789026354861""",5,3.32,Ambo|Anthos,Paperback,256,2022,,2022/06/24,2022/06/10,2022,2022 (#9),read,,,,1,0
58521698,Rood in Wassenaar,Marjolein Moorman,"Moorman, Marjolein",Marc van Dijk,"=""9026357079""","=""9789026357077""",3,3.91,Ambo|Anthos,Paperback,247,2021,2021,2022/06/18,2022/06/17,2022,2022 (#8),read,,,,1,0
59412935,Miniapolis,Rob van Essen,"Essen, Rob van",,"=""9025472036""","=""9789025472030""",3,3.51,Atlas Contact,Paperback,224,2021,2021,2022/05/24,2022/02/23,2022,2022 (#7),read,,,,1,0
57622891,Willem die Madoc maakte,Nico Dros,"Dros, Nico",,"=""9028223037""","=""9789028223035""",4,3.72,Van Oorschot,Hardcover,592,2021,2021,2022/04/29,2022/02/23,2022,2022 (#6),read,,,,1,0
26154389,Zero K,Don DeLillo,"DeLillo, Don",,"=""1501135392""","=""9781501135392""",2,3.19,Scribner,Hardcover,274,2016,2016,2022/04/02,2022/02/23,2022,2022 (#4),read,,,,1,0
7332,The Silmarillion,J.R.R. Tolkien,"Tolkien, J.R.R.","Christopher Tolkien, Ted Nasmith","=""0618391118""","=""9780618391110""",4,4.03,Houghton Mifflin Company,Hardcover,386,2004,1977,2022/04/24,2022/02/02,2022,2022 (#5),read,,,,1,0
60068235,Uitgewoond,Cody Hochstenbach,"Hochstenbach, Cody",,"=""9493248097""","=""9789493248090""",5,4.35,Das Mag Uitgeverij,Paperback,347,2022,2022,2022/02/23,2022/02/19,2022,2022 (#3),read,,,,1,0
56605724,Een wonderbaarlijk politicus: Hans van Mierlo 1931-2010,Hubert Smeets,"Smeets, Hubert",,"=""9403114215""","=""9789403114217""",3,4.14,De Bezige Bij,Hardcover,584,2021,,2022/02/19,2022/02/08,2022,2022 (#2),read,,,,1,0
31289112,De levens van Jan Six,Geert Mak,"Mak, Geert",,"=""9045027763""","=""9789045027760""",3,3.87,Atlas Contact,Hardcover,448,2016,2016,2022/01/17,2022/01/01,2022,2022 (#1),read,,,,1,0
34934067,'In geouwehoer kun je niet wonen': het leven van Jan Schaefer,Louis Hoeks,"Hoeks, Louis",,"=""9045023997""","=""9789045023991""",4,4.00,Atlas Contact,Paperback,424,2017,2017,2021/12/28,2021/12/26,2021,2021 (#34),read,,,,1,0
23524602,"Schakel (Silo, #2)",Hugh Howey,"Howey, Hugh",Michiel van Sleen,"=""9021456648""","=""9789021456645""",2,4.13,Q,Paperback,416,2014,2013,2021/12/30,2021/12/18,2021,2021 (#33),read,,,,1,0
79793,Finding George Orwell in Burma,Emma Larkin,"Larkin, Emma",,"=""0143037110""","=""9780143037118""",0,3.96,Penguin Publishing Group,Paperback,295,2006,2004,,2021/12/08,to-read,to-read (#28),to-read,,,,0,0
29981,The Island of Dr. Moreau,H.G. Wells,"Wells, H.G.",Alan Lightman,"=""0553214322""","=""9780553214321""",4,3.73,Bantam Classic & Loveswept,Unknown Binding,160,1999,1896,2021/12/08,2021/10/26,2021,2021 (#32),read,,,,1,0
57498289,Strijd en metamorfose van een vrouw,Édouard Louis,"Louis, Édouard","Jan Pieter van der Sterre, Reintje Ghoos","=""9403198508""","=""9789403198507""",4,4.17,De Bezige Bij,Hardcover,106,2021,2021,2021/12/04,2021/11/28,2021,2021 (#31),read,,,,1,0
54250967,Dat hadden we nooit moeten doen,Margriet van Lith,"Lith, Margriet van",Duco Hellema,"=""9044644300""","=""9789044644302""",0,3.79,Prometheus,Paperback,302,2020,,2021/12/04,2021/10/02,2021,2021 (#30),read,,,,1,0
33017756,Max Havelaar met zombies,Martijn Adelmund,"Adelmund, Martijn",,"=""9024574617""","=""9789024574612""",3,3.31,Uitgeverij Luitingh-Sijthoff,Hardcover,320,2016,,2021/11/27,2021/10/27,2021,2021 (#29),read,,,,1,0
29468841,De tolk van Java,Alfred Birney,"Birney, Alfred",,"=""9044536443""","=""9789044536447""",4,3.57,De Geus,Hardcover,544,2016,2016,2021/10/31,2021/08/15,2021,2021 (#28),read,,,,1,0
41456850,Grand Hotel Europa,Ilja Leonard Pfeijffer,"Pfeijffer, Ilja Leonard",,"=""902952622X""","=""9789029526227""",4,4.04,Uitgeverij De Arbeiderspers,Hardcover,547,2018,2018,2020/08/30,2020/07/23,2020,2020 (#19),read,,,,1,0
58692003,Wij zijn de stad. De buitenwijk als kloppend hart,Floor Milikowski,"Milikowski, Floor",,"=""9493256251""","=""9789493256255""",4,3.48,Pluim,Paperback,112,2021,,2021/10/23,2021/10/22,2021,2021 (#27),read,,,,1,0
9597,Player Piano,Kurt Vonnegut Jr.,"Jr., Kurt Vonnegut",,"=""0385333781""","=""9780385333788""",5,3.90,Dial Press,Paperback,341,2006,1952,2015/09/13,2015/09/08,2015,2015 (#12),read,,,,1,0
9592,Mother Night,Kurt Vonnegut Jr.,"Jr., Kurt Vonnegut",,"=""0385334141""","=""9780385334143""",4,4.23,Dial Press,Paperback,282,1999,1961,2021/10/16,2021/10/08,2021,2021 (#26),read,,,,1,0
31574750,The End of Eddy,Édouard Louis,"Louis, Édouard",Michael Lucey,"=""0374266654""","=""9780374266653""",4,3.94,"Farrar, Straus and Giroux",Hardcover,208,2017,2014,2021/10/04,2021/09/26,2021,2021 (#25),read,,,,1,0
13505874,Het raadsel Spinoza,Irvin D. Yalom,"Yalom, Irvin D.",Miebeth van Horn,"=""9460033741""","=""9789460033742""",3,4.26,Balans,Paperback,432,2012,2012,2021/10/02,2021/09/23,2021,2021 (#24),read,,,,1,0
43304361,De tweede,Lynn  Berger,"Berger, Lynn",,"=""9082821699""","=""9789082821697""",3,3.45,De Correspondent Uitgevers,Paperback,208,2019,2019,2021/02/27,2021/02/21,2021,2021 (#7),read,,,,1,0
3470738,Liefde in tijden van cholera,Gabriel García Márquez,"Márquez, Gabriel García",,"=""9029081430""","=""9789029081436""",4,3.94,Meulenhoff,Paperback,511,2010,1985,2021/09/07,2019/02/20,2021,2021 (#23),read,,,,1,0
55762263,"De oorlog tegemoet: Nederlanders en de strijd om Spanje, 1936-1939",Lodewijk Petram,"Petram, Lodewijk",Samuël Kruizinga,"=""9045032554""","=""9789045032559""",4,3.88,Atlas Contact,Paperback,351,2020,2020,2021/08/10,2021/08/09,2021,2021 (#22),read,,,,1,0
636223,Ice,Anna Kavan,"Kavan, Anna",,"=""0720612683""","=""9780720612684""",4,3.65,Peter Owen Publishers,Paperback,158,2016,1967,2021/08/14,2021/08/08,2021,2021 (#21),read,,,,1,0
186074,"The Name of the Wind (The Kingkiller Chronicle, #1)",Patrick Rothfuss,"Rothfuss, Patrick",,"=""075640407X""","=""9780756404079""",0,4.52,Penguin Group DAW,Hardcover,662,2007,2007,,2021/08/14,to-read,to-read (#26),to-read,,,,0,0
824042,The Condition of the Working Class in England,Friedrich Engels,"Engels, Friedrich",Victor Kiernan,"=""0140444866""","=""9780140444865""",4,4.03,Penguin Classics,Paperback,304,1987,1845,2021/07/19,2020/11/15,2021,2021 (#20),read,,,,1,0
2727499,Lijmen / Het Been,Willem Elsschot,"Elsschot, Willem",,"=""9025367674""","=""9789025367671""",4,3.74,Athenaeum-Polak & Van Gennep,Paperback,211,2010,1938,2021/07/16,2020/12/19,2021,2021 (#19),read,,,,1,0
51127375,De gedrevene: Joop den Uyl 1919-1987,Dik Verkuil,"Verkuil, Dik",,"=""9046825647""","=""9789046825648""",3,3.92,Nieuw Amsterdam,Hardcover,440,2019,,2021/06/19,2020/11/01,2021,2021 (#18),read,,,,1,0
46024947,Ooit aten we dieren,Roanne van Voorst,"Voorst, Roanne van",,"=""9057599767""","=""9789057599767""",3,3.75,Uitgeverij Podium,Paperback,256,2019,2019,2021/05/30,2021/05/09,2021,2021 (#17),read,,,,1,0
15706359,Nachtvlucht,Antoine de Saint-Exupéry,"Saint-Exupéry, Antoine de",Hetty Renes,"=""""","=""""",4,3.79,Goossens,Paperback,128,1986,1931,2021/05/28,2021/05/19,2021,2021 (#16),read,,,,1,0
55245497,De saamhorigheidsgroep,Merijn de Boer,"Boer, Merijn de",,"=""9021418207""","=""9789021418209""",3,3.38,Querido,Paperback,395,2020,2020,2021/05/08,2021/05/07,2021,2021 (#15),read,,,,1,0
50361241,Gelijke kansen in de stad,Herman Van De Werfhorst,"Werfhorst, Herman Van De",Erna van Hest,"=""""","=""9789463728829""",4,4.00,Amsterdam University Press,Paperback,240,2019,2019,2021/04/27,2021/03/14,2021,2021 (#14),read,,,,1,0
7052614,Wij slaven van Suriname,Anton de Kom,"Kom, Anton de",,"=""9025433898""","=""9789025433895""",4,4.30,Uitgeverij Contact,Paperback,180,2009,1934,2021/04/23,2021/04/18,2021,2021 (#13),read,,,,1,0
10236595,De held van onze tijd,Mikhail Lermontov,"Lermontov, Mikhail",Hans Boland,"=""9041708456""","=""9789041708458""",5,4.11,Muntinga,Paperback,198,2010,1839,2021/04/18,2021/04/17,2021,2021 (#12),read,,,,1,0
16234584,The Drowned World,J.G. Ballard,"Ballard, J.G.",Martin Amis,"=""0871403625""","=""9780871403629""",3,3.47,Liveright,Paperback,198,2013,1962,2021/04/04,2021/02/24,2021,2021 (#11),read,,,,1,0
333867,The Stars My Destination,Alfred Bester,"Bester, Alfred",,"=""0679767800""","=""9780679767800""",0,4.06,Vintage,Hardcover,258,1996,1956,,2021/04/04,to-read,to-read (#25),to-read,,,,0,0
1059967,Kaas,Willem Elsschot,"Elsschot, Willem",A.P. Grové,"=""0798127864""","=""9780798127868""",4,3.58,Human & Rousseau (Pty) Ltd,Paperback,126,1991,1933,2021/03/27,2021/03/26,2021,2021 (#10),read,,,,1,0
55253543,Revolusi: Indonesië en het ontstaan van de moderne wereld,David Van Reybrouck,"Reybrouck, David Van",,"=""9403183403""","=""9789403183404""",5,4.54,De Bezige Bij,Hardcover,640,2020,2020,2021/03/21,2021/01/31,2021,2021 (#9),read,,,,1,0
56388076,Klifi,Adriaan van Dis,"Dis, Adriaan van",,"=""9025470866""","=""9789025470869""",3,2.96,Atlas Contact,Paperback,208,2021,2021,2021/02/27,2021/02/21,2021,2021 (#8),read,,,,1,0
9686838,De vreemdeling,Albert Camus,"Camus, Albert",,"=""9023462572""","=""9789023462576""",3,4.03,De Bezige Bij,Paperback,127,2010,1942,2021/02/22,2021/02/20,2021,2021 (#6),read,,,,1,0
326280,"Max Havelaar, or the Coffee Auctions of the Dutch Trading Company",Multatuli,"Multatuli, Multatuli","Roy Edwards, R.P. Meijer","=""0140445161""","=""9780140445169""",5,3.53,Penguin Classics,Paperback,352,1995,1860,2021/02/20,2020/12/19,2021,2021 (#5),read,,,,1,0
38344150,De avond is ongemak,Marieke Lucas Rijneveld,"Rijneveld, Lucas","Michele Hutchison, Genevieve Gaunt","=""""","=""""",4,3.45,Atlas Contact,Kindle Edition,260,2018,2018,2021/02/15,2021/01/05,2021,2021 (#4),read,,,,1,0
8225859,Congo: een geschiedenis,David Van Reybrouck,"Reybrouck, David Van",,"=""9023456637""","=""9789023456636""",5,4.39,"Bezige Bij, De",Hardcover,680,2010,2010,2021/02/14,2021/01/23,2021,2021 (#3),read,,,,1,0
28358171,Het smelt,Lize Spit,"Spit, Lize",,"=""""","=""""",4,3.68,Das Mag,Paperback,480,2016,2016,2021/01/24,2021/01/05,2021,2021 (#2),read,,,,1,0
25499718,"Children of Time (Children of Time, #1)",Adrian Tchaikovsky,"Tchaikovsky, Adrian",,"=""1447273281""","=""9781447273288""",0,4.30,PanMacmillan,Hardcover,608,2015,2015,,2021/01/17,to-read,to-read (#24),to-read,,,,0,0
334176,"The Sparrow (The Sparrow, #1)",Mary Doria Russell,"Russell, Mary Doria",,"=""0449912558""","=""9780449912553""",0,4.14,Ballantine Books,Paperback,419,1997,1996,,2021/01/05,to-read,to-read (#23),to-read,,,,0,0
53443339,"Troy (Stephen Fry's Great Mythology, #3)",Stephen Fry,"Fry, Stephen",,"=""0241424585""","=""9780241424582""",5,4.35,Michael Joseph,Hardcover,414,2020,2020,2021/01/03,2020/11/15,2021,2021 (#1),read,,,,1,0
41433634,"Heroes: Mortals and Monsters, Quests and Adventures (Stephen Fry's Great Mythology, #2)",Stephen Fry,"Fry, Stephen",,"=""0241380375""","=""9780241380376""",4,4.31,Michael Joseph,Paperback,415,2018,2018,2020/12/21,2020/12/19,2020,2020 (#29),read,,,,1,0
59924,The Lathe of Heaven,Ursula K. Le Guin,"Guin, Ursula K. Le",,"=""0060512741""","=""9780060512743""",3,4.13,Harper Perennial Modern Classics,Paperback,176,2003,1971,2020/12/20,2020/10/07,2020,2020 (#28),read,,,,1,0
46212930,Formule X,Jurriaan Kamer,"Kamer, Jurriaan",Rini Van Solingen,"=""9047012925""","=""9789047012924""",3,3.87,Uitgeverij Business Contact,Hardcover,224,2019,2019,2019/11/05,2019/11/04,2019,2019 (#20),read,,,,1,0
239399,"The Ghost Brigades (Old Man's War, #2)",John Scalzi,"Scalzi, John",,"=""0765354063""","=""9780765354068""",2,4.12,Tom Doherty Associates,Mass Market Paperback,343,2007,2006,2020/11/21,2020/11/01,2020,2020 (#27),read,,,,1,0
53928060,Fantoomgroei,Sander Heijne,"Heijne, Sander",Hendrik Noten,"=""9047013247""","=""9789047013242""",4,3.86,Atlas Contact,Paperback,256,2020,,2020/10/20,2020/10/01,2020,2020 (#26),read,,,,1,0
20261840,Wibaut de Machtige. Een biografie,Herman de Liagre Böhl,"Böhl, Herman de Liagre",,"=""""","=""""",4,3.88,Prometheus,Unknown Binding,576,2013,2013,2020/11/01,2020/07/22,2020,2020 (#25),read,,,,1,0
17987621,The Entrepreneurial State: Debunking Public vs. Private Sector Myths,Mariana Mazzucato,"Mazzucato, Mariana",Carlota Pérez,"=""0857282514""","=""9780857282514""",0,3.95,Anthem Press,Kindle Edition,266,2013,2011,,2020/10/15,to-read,to-read (#22),to-read,,,,0,0
350,Stranger in a Strange Land,Robert A. Heinlein,"Heinlein, Robert A.",James Warhola,"=""""","=""""",3,3.92,Ace,Paperback,525,1991,1961,2020/09/19,2020/08/05,2020,2020 (#22),read,,,,1,0
466518,Nooit meer slapen,Willem Frederik Hermans,"Hermans, Willem Frederik",,"=""9023401735""","=""9789023401735""",3,3.86,De Bezige Bij,Paperback,251,1974,1966,2020/10/13,2020/10/10,2020,2020 (#24),read,,,,1,0
36430583,Tsjaikovskistraat 40: Een autobiografische vertelling uit Rusland,Pieter Waterdrinker,"Waterdrinker, Pieter",,"=""9038804148""","=""9789038804149""",3,3.57,Nijgh & Van Ditmar,Kindle Edition,344,2017,2017,2020/10/03,2020/09/27,2020,2020 (#23),read,,,,1,0
50611536,Solved: How the World's Great Cities Are Fixing the Climate Crisis,David  Miller,"Miller, David",,"=""1487506821""","=""9781487506827""",0,4.02,Aevo UTP,Hardcover,208,2020,,,2020/10/01,to-read,to-read (#21),to-read,,,,0,0
30555488,The Underground Railroad,Colson Whitehead,"Whitehead, Colson",,"=""0385542364""","=""9780385542364""",4,4.06,Doubleday,Hardcover,320,2016,2016,2020/09/13,2019/09/14,2020,2020 (#21),read,,,,1,0
53549474,Mijn ontelbare identiteiten,Sinan Çankaya,"Çankaya, Sinan",,"=""9403184000""","=""9789403184005""",4,4.19,De Bezige Bij,Paperback,244,2020,2020,2020/09/05,2020/08/18,2020,2020 (#20),read,,,,1,0
41817486,A Clockwork Orange,Anthony Burgess,"Burgess, Anthony",,"=""0393341763""","=""9780393341768""",4,4.00,W. W. Norton & Company,Paperback,240,2019,1962,2020/08/02,2020/07/22,2020,2020 (#17),read,,,,1,0
34527,"Feet of Clay (Discworld, #19; City Watch, #3)",Terry Pratchett,"Pratchett, Terry",,"=""0552153257""","=""9780552153256""",3,4.33,Corgi,Paperback,411,2005,1996,2020/08/19,2020/07/19,2020,2020 (#18),read,,,,1,0
17453021,La Superba,Ilja Leonard Pfeijffer,"Pfeijffer, Ilja Leonard",,"=""902958727X""","=""9789029587273""",4,3.74,De Arbeiderspers,Paperback,348,2013,2013,2020/07/23,2020/07/04,2020,2020 (#16),read,,,,1,0
46227,"Ask the Dust (The Saga of Arturo Bandini, #3)",John Fante,"Fante, John",Charles Bukowski,"=""0060822554""","=""9780060822552""",4,4.10,Pyramid Books,Paperback,165,1960,1939,2020/07/18,2020/06/25,2020,2020 (#15),read,,,,1,0
393199,Down and Out in Paris and London,George Orwell,"Orwell, George",,"=""015626224X""","=""9780156262248""",0,4.09,Mariner Books,Paperback,213,1972,1933,,2020/06/29,to-read,to-read (#20),to-read,,,,0,0
9646,Homage to Catalonia,George Orwell,"Orwell, George",Lionel Trilling,"=""0156421178""","=""9780156421171""",5,4.09,"Harcourt, Inc.(Harvest Book)",Paperback,232,1980,1938,2020/06/29,2017/11/02,2020,2020 (#14),read,,,,1,0
11971633,De woede van Abraham,Conny Braam,"Braam, Conny",,"=""9045702223""","=""9789045702223""",3,3.81,,Paperback,302,,2000,2020/06/28,2019/01/03,2020,2020 (#13),read,,,,1,0
53838525,Een klein land met verre uithoeken. Ongelijke kansen in veranderend Nederland,Floor Milikowski,"Milikowski, Floor",,"=""9045038846""","=""9789045038841""",4,3.42,Atlas Contact,Paperback,296,2020,,2020/06/25,2020/06/08,2020,2020 (#12),read,,,,1,0
7767021,Who Fears Death,Nnedi Okorafor,"Okorafor, Nnedi",,"=""075640617X""","=""9780756406172""",2,3.93,DAW Hardcover,Hardcover,386,2010,2010,2020/06/19,2020/05/02,2020,2020 (#11),read,,,,1,0
12009,The Algebraist,Iain M. Banks,"Banks, Iain M.",,"=""1597800449""","=""9781597800440""",3,4.04,Night Shade Books,Paperback,434,2006,2004,2020/06/08,2019/09/07,2020,2020 (#10),read,,,,1,0
40000218,Quarantaine,Erik Betten,"Betten, Erik",,"=""9024580811""","=""9789024580811""",3,3.46,Luitingh Sijthoff,Kindle Edition,352,2018,,2020/05/30,2020/05/24,2020,2020 (#9),read,,,,1,0
1232,"The Shadow of the Wind (The Cemetery of Forgotten Books, #1)",Carlos Ruiz Zafón,"Zafón, Carlos Ruiz",Lucia Graves,"=""""","=""""",4,4.30,Penguin Books,Paperback,487,2005,2001,2020/05/20,2020/05/03,2020,2020 (#8),read,,,,1,0
95558,Solaris,Stanisław Lem,"Lem, Stanisław","Steve Cox, Joanna Kilmartin","=""""","=""""",4,3.99,Harcourt,Paperback,204,2002,1961,2020/05/02,2017/08/15,"2017, 2020","2017 (#35), 2020 (#7)",read,,,,2,0
41160292,Exhalation,Ted Chiang,"Chiang, Ted",,"=""""","=""""",0,4.27,Knopf,ebook,368,2019,2019,,2020/05/02,to-read,to-read (#19),to-read,,,,0,0
39299556,Otmars zonen,Peter Buwalda,"Buwalda, Peter",,"=""""","=""""",2,3.70,De Bezige Bij,Paperback,607,2018,2018,2020/04/28,2020/04/17,2020,2020 (#6),read,,,,1,0
7069,The World According to Garp,John Irving,"Irving, John",,"=""0345915593""","=""9780345915597""",4,4.11,Ballantine Books,Hardcover,610,1999,1978,2020/04/22,2020/04/17,2020,2020 (#5),read,,,,1,0
15852459,Reizen zonder John: op zoek naar Amerika,Geert Mak,"Mak, Geert",,"=""9045021617""","=""9789045021614""",3,3.89,Atlas Contact,Paperback,575,2012,2012,2020/03/07,2020/03/03,2020,2020 (#4),read,,,,1,0
21265321,Bloodchild,Octavia E. Butler,"Butler, Octavia E.",,"=""""","=""""",0,4.00,Headline,Kindle Edition,31,2014,1984,,2020/03/07,to-read,to-read (#18),to-read,,,,0,0
45995328,De meeste mensen deugen: Een nieuwe geschiedenis van de mens,Rutger Bregman,"Bregman, Rutger",,"=""9082942186""","=""9789082942187""",4,4.32,De Correspondent,Paperback,523,2019,2019,2020/02/22,2019/12/30,2020,2020 (#3),read,,,,1,0
11989,The Plague,Albert Camus,"Camus, Albert",Stuart Gilbert,"=""""","=""""",4,4.02,Vintage International,Paperback,308,1991,1947,2020/02/14,2019/12/27,2020,2020 (#2),read,,,,1,0
24354226,Weerwater,Renate Dorrestein,"Dorrestein, Renate",,"=""""","=""""",3,3.21,Podium,ebook,262,2014,2015,2020/02/10,2018/05/12,2020,2020 (#1),read,,,,1,0
48719405,Politieke Stenogrammen,Willem Schinkel,"Schinkel, Willem",,"=""9403162406""","=""9789403162409""",4,4.00,,Paperback,192,,,2019/12/30,2019/11/23,2019,2019 (#24),read,,,,1,0
29939336,"Empire Games (Empire Games, #1, Merchant Princes Universe, #7)",Charles Stross,"Stross, Charles",,"=""0765337568""","=""9780765337566""",2,4.01,Tor Books,Hardcover,336,2017,2017,2019/12/30,2019/08/05,2019,2019 (#23),read,,,,1,0
3007704,The Gone-Away World,Nick Harkaway,"Harkaway, Nick",,"=""0434018422""","=""9780434018420""",4,4.10,William Heinemann,Hardcover,531,2008,2008,2019/11/23,2019/10/29,2019,2019 (#21),read,,,,1,0
22237471,Bonita Avenue,Peter Buwalda,"Buwalda, Peter",Jonathan Reeder,"=""0553417851""","=""9780553417852""",4,3.75,Hogarth,Hardcover,536,2015,,2019/12/25,2019/11/23,2019,2019 (#22),read,,,,1,0
42422398,Echo,Thomas Olde Heuvelt,"Heuvelt, Thomas Olde",,"=""9024567955""","=""9789024567959""",2,3.46,Luitingh-Sijthoff,Kindle Edition,616,2019,2019,2019/09/15,2019/05/14,2019,2019 (#19),read,,,,1,0
28274864,Ivanov,Hanna Bervoets,"Bervoets, Hanna",,"=""9025446450""","=""9789025446451""",2,3.62,Atlas Contact,Paperback,320,2016,2016,2019/08/05,2019/07/11,2019,2019 (#18),read,,,,1,0
34448182,Rethinking the Economics of Land and Housing,Josh Ryan-Collins,"Ryan-Collins, Josh","Toby Lloyd, Laurie Macfarlane, John Muellbauer","=""1786991195""","=""9781786991195""",0,4.30,Zed Books,Hardcover,280,2017,2017,,2019/08/10,to-read,to-read (#17),to-read,,,,0,0
42111825,De goede zoon,Rob van Essen,"Essen, Rob van",,"=""9025453414""","=""9789025453411""",4,3.35,Uitgeverij Atlas Contact,Paperback,384,2018,2018,2019/07/28,2019/07/13,2019,2019 (#17),read,,,,1,0
34816341,Wees onzichtbaar,Murat Isik,"Isik, Murat",,"=""9041422900""","=""9789041422903""",4,4.25,Ambo|Anthos,Paperback,597,2017,2017,2019/07/18,2019/03/30,2019,2019 (#16),read,,,,1,0
17262203,"MaddAddam (MaddAddam, #3)",Margaret Atwood,"Atwood, Margaret",,"=""0385528787""","=""9780385528788""",2,4.02,Nan A. Talese,Hardcover,394,2013,2013,2019/06/25,2017/11/07,2019,2019 (#15),read,,,,1,0
31815332,Mensen op Mars,Joris van Casteren,"Casteren, Joris van",,"=""9044628720""","=""9789044628722""",3,3.44,Prometheus,Paperback,336,2016,2016,2019/06/19,2019/06/09,2019,2019 (#13),read,,,,1,0
22711627,Building and Dwelling: Ethics for the City,Richard Sennett,"Sennett, Richard",,"=""071399875X""","=""9780713998757""",4,4.03,Allen Lane,Hardcover,368,2018,2018,2019/06/02,2018/03/15,2019,2019 (#12),read,,,,1,0
40409718,Post Office,Charles Bukowski,"Bukowski, Charles",,"=""""","=""""",3,3.93,Ecco,ebook,162,2009,1971,2019/05/22,2019/04/19,2019,2019 (#11),read,,,,1,0
50618,The Book of Illusions,Paul Auster,"Auster, Paul",,"=""0312990960""","=""9780312990961""",3,3.90,Picador USA,Paperback,288,2003,2002,2019/04/15,2019/02/23,2019,2019 (#7),read,,,,1,0
527678,Behind the Door,Giorgio Bassani,"Bassani, Giorgio",,"=""0151116970""","=""9780151116973""",4,3.79,Harcourt Brace,Hardcover,150,1972,1964,2019/05/03,2019/05/03,2019,2019 (#9),read,,,,1,0
33799290,Vooruitgang: tien redenen om naar de toekomst uit te kijken,Johan Norberg,"Norberg, Johan",,"=""9046821757""","=""9789046821756""",4,4.05,Nieuw Amsterdam Uitgevers,Paperback,255,2016,2016,2019/05/10,2018/06/10,2019,2019 (#10),read,,,,1,0
38447,"The Handmaid's Tale (The Handmaid's Tale, #1)",Margaret Atwood,"Atwood, Margaret",,"=""038549081X""","=""9780385490818""",4,4.15,Anchor Books,Paperback,311,1998,1985,,2019/02/20,2019,2019 (#8),read,,,,2,0
355789,The Garden of the Finzi-Continis,Giorgio Bassani,"Bassani, Giorgio","William Weaver, Tim Parks","=""1400044227""","=""9781400044221""",0,3.78,Everyman's Library,Hardcover,246,2005,1962,,2019/03/30,to-read,to-read (#16),to-read,,,,0,0
8935689,"Consider Phlebas (Culture, #1)",Iain M. Banks,"Banks, Iain M.",,"=""1857231384""","=""9781857231380""",4,3.85,Orbit,Paperback,467,1988,1987,2019/03/30,2019/02/21,2019,2019 (#6),read,,,,1,0
14028,Snow Country,Yasunari Kawabata,"Kawabata, Yasunari",Edward G. Seidensticker,"=""0679761047""","=""9780679761044""",0,3.57,Vintage,Paperback,175,1996,1948,,2019/03/28,to-read,to-read (#15),to-read,,,,0,0
23301440,Gratis geld voor iedereen (Dutch Edition),Rutger Bregman,"Bregman, Rutger",,"=""9082256304""","=""""",4,4.22,De Correspondent BV,Kindle Edition,255,2014,2014,2019/03/10,2019/03/08,2019,2019 (#5),read,,,,1,0
4799,"Cannery Row (Cannery Row, #1)",John Steinbeck,"Steinbeck, John",,"=""014200068X""","=""9780142000687""",4,4.06,Penguin Books,Paperback,181,2002,1943,2019/02/20,2018/12/21,2019,2019 (#4),read,,,,1,0
43230171,Why Can't You Afford a Home? (The Future of Capitalism),Josh Ryan-Collins,"Ryan-Collins, Josh",,"=""1509523294""","=""9781509523290""",4,4.17,Polity,Kindle Edition,136,2018,,2019/01/06,2018/12/16,2019,2019 (#3),read,,,,1,0
36236124,Fight Club,Chuck Palahniuk,"Palahniuk, Chuck",,"=""0393355942""","=""9780393355949""",4,4.18,W. W. Norton & Company,Paperback,224,2018,1996,2018/12/31,2018/11/30,2018,2018 (#24),read,,,,1,0
320,One Hundred Years of Solitude,Gabriel García Márquez,"Márquez, Gabriel García",Gregory Rabassa,"=""""","=""""",4,4.12,Harper,Mass Market Paperback,417,2003,1967,2019/02/07,2019/02/03,2019,2019 (#2),read,,,,1,0
5130,Island,Aldous Huxley,"Huxley, Aldous",,"=""0060085495""","=""9780060085490""",4,3.85,Harper Perennial Classics,Paperback,354,2002,1962,2018/12/28,2016/10/12,2018,2018 (#23),read,,,,1,0
890,Of Mice and Men,John Steinbeck,"Steinbeck, John",,"=""0142000671""","=""9780142000670""",5,3.89,Penguin Books,Paperback,107,2002,1937,2018/12/21,2018/05/12,2018,2018 (#22),read,,,,1,0
