Book Id,Title,Author,Author l-f,Additional Authors,ISBN,ISBN13,My Rating,Average Rating,Publisher,Binding,Number of Pages,Year Published,Original Publication Year,Date Read,Date Added,Bookshelves,Bookshelves with positions,Exclusive Shelf,My Review,Spoiler,Private Notes,Read Count,Owned Copies
12073,Philosophical Investigations,Ludwig Wittgenstein,"Wittgenstein, Ludwig",G.E.M. Anscombe,"=""0631231277""","=""9780631231271""",5,4.26,"Blackwell Publishing, Inc.",Hardcover,246,2001,1953,"",2015/12/04,"","",read,"","","",1,0
48757,The Tao of Pooh,Benjamin Hoff,"Hoff, Benjamin",Ernest H. Shepard,"=""1405204265""","=""9781405204262""",5,4.01,Egmont Books,Paperback,176,2003,1982,"",2015/12/04,"","",read,"","","",1,0
2122,The Fountainhead,Ayn Rand,"Rand, Ayn",Leonard Peikoff,"=""""","=""""",2,3.89,Signet Book,Mass Market Paperback,704,1996,1943,"",2015/12/04,"","",read,"","","",1,0
17563539,The Egg,Andy Weir,"Weir, Andy","","=""""","=""""",5,4.21,Andy Weir / Galactanet,ebook,3,2009,2009,"",2015/12/04,"","",read,"","","",1,0
52036,Siddhartha,Hermann Hesse,"Hesse, Hermann","Hilda Rosner, Zigmantas Ardickas","=""""","=""""",5,4.07,Bantam Books,Mass Market Paperback,152,1981,1922,"",2015/12/04,"","",read,"","","",1,0
30289,The Republic,Plato,"Plato, Plato",Desmond Lee,"=""0140449140""","=""9780140449143""",4,3.96,Penguin Classics,Paperback,416,2003,-400,"",2015/12/04,"","",read,"","","",1,0
3869,A Brief History of Time,Stephen Hawking,"Hawking, Stephen","","=""0553380168""","=""9780553380163""",4,4.21,Bantam Books,Paperback,226,1998,1988,"",2015/12/04,"","",read,"","","",1,0
14743,The God Delusion,Richard Dawkins,"Dawkins, Richard","","=""0618680004""","=""9780618680009""",4,3.90,Houghton Mifflin Co.,Hardcover,374,2006,2006,"",2015/12/04,"","",read,"","","",1,0
21,A Short History of Nearly Everything,Bill Bryson,"Bryson, Bill","","=""076790818X""","=""9780767908184""",3,4.22,Crown,Paperback,544,2004,2003,"",2015/12/04,"","",read,"","","",1,0
133266,Four Past Midnight,Stephen         King,"King, Stephen","","=""""","=""""",3,3.95,Hodder & Stoughton,Paperback,930,1991,1990,"",2015/12/04,"","",read,"","","",1,0
43615,"The Gunslinger (The Dark Tower, #1)",Stephen         King,"King, Stephen","","=""""","=""""",5,3.92,Plume,Paperback,231,2003,1982,"",2015/12/04,"","",read,"","","",1,0
51496,Dr. Jekyll and Mr. Hyde,Robert Louis Stevenson,"Stevenson, Robert Louis","Vladimir Nabokov, Dan Chaon, Jerome Charyn, Simon Vestdijk","=""0451528956""","=""9780451528957""",3,3.83,Signet Classic,Mass Market Paperback,139,2003,1886,"",2015/12/04,"","",read,"","","",1,0
228296,"Rosemary’s Baby (Rosemary's Baby, #1)",Ira Levin,"Levin, Ira","","=""0451194004""","=""9780451194008""",3,4.04,Signet,Hardcover,308,1997,1967,"",2015/12/04,"","",read,"","","",1,0
28877,"Red Dragon (Hannibal Lecter, #1)",Thomas  Harris,"Harris, Thomas","","=""""","=""""",3,4.06,Dutton,Hardcover,454,2000,1981,"",2015/12/04,"","",read,"","","",1,0
10585,Insomnia,Stephen         King,"King, Stephen",Bettina Blanch Tyroller,"=""8497597729""","=""9788497597722""",2,3.83,Debolsillo,Paperback,896,2005,1994,"",2015/12/04,"","",read,"","","",1,0
10584,Desperation,Stephen         King,"King, Stephen","","=""""","=""""",2,3.86,Signet Book,Mass Market Paperback,547,1997,1996,"",2015/12/04,"","",read,"","","",1,0
11570,Dreamcatcher,Stephen         King,"King, Stephen","","=""2226131906""","=""9782226131904""",3,3.66,"",Paperback,688,2002,2001,"",2015/12/04,"","",read,"","","",1,0
13440,Skeleton Crew,Stephen         King,"King, Stephen","","=""0751504386""","=""9780751504385""",2,3.97,Time Warner Paperbacks,Paperback,612,2002,1985,"",2015/12/04,"","",read,"","","",1,0
11597,The Dark Half,Stephen         King,"King, Stephen","","=""045052468X""","=""9780450524684""",2,3.81,New English Library,Paperback,469,1990,1989,"",2015/12/04,"","",read,"","","",1,0
10605,Thinner,Richard Bachman,"Bachman, Richard",Stephen         King,"=""0451190750""","=""9780451190758""",2,3.77,Signet,Mass Market Paperback,320,1996,1984,"",2015/12/04,"","",read,"","","",1,0
567678,The Wasp Factory,Iain Banks,"Banks, Iain","","=""0684853159""","=""9780684853154""",4,3.77,Simon & Schuster (NYC),Paperback,184,1998,1984,"",2015/12/04,"","",read,"","","",1,0
10629,Christine,Stephen         King,"King, Stephen",Marie Milpois,"=""2253147699""","=""9782253147695""",2,3.85,LGF,Paperback,411,2001,1983,"",2015/12/04,"","",read,"","","",1,0
107291,Needful Things,Stephen         King,"King, Stephen","","=""""","=""""",1,3.97,Hodder & Stoughton Ltd,Paperback,790,1992,1991,"",2015/12/04,"","",read,"","","",1,0
8908,World War Z: An Oral History of the Zombie War,Max Brooks,"Brooks, Max","","=""0307346609""","=""9780307346605""",5,4.02,Crown,Hardcover,342,2006,2006,"",2015/12/04,"","",read,"","","",1,0
10592,Carrie,Stephen         King,"King, Stephen","","=""1416524304""","=""9781416524304""",3,3.99,Pocket,Mass Market Paperback,272,2005,1974,"",2015/12/04,"","",read,"","","",1,0
830502,It,Stephen         King,"King, Stephen","","=""0450411435""","=""9780450411434""",4,4.24,New English Library,Paperback,1116,1987,1986,"",2015/12/04,"","",read,"","","",1,0
19691,"The Hunt for Red October (Jack Ryan, #3)",Tom Clancy,"Clancy, Tom","","=""0425172902""","=""9780425172902""",3,4.11,Berkley Trade,Mass Market Paperback,432,1999,1984,"",2015/12/04,"","",read,"","","",1,0
11588,"The Shining (The Shining, #1)",Stephen         King,"King, Stephen","","=""0450040186""","=""9780450040184""",4,4.27,New English Library (Hodder & Stoughton) ,Paperback,497,1980,1977,"",2015/12/04,"","",read,"","","",1,0
2165,The Old Man and the Sea,Ernest Hemingway,"Hemingway, Ernest","","=""0684830493""","=""9780684830490""",5,3.80,Scribner,Hardcover,96,1996,1952,"",2015/12/04,"","",read,"","","",1,0
6288,The Road,Cormac McCarthy,"McCarthy, Cormac","","=""0307265439""","=""9780307265432""",5,3.99,Alfred A. Knopf,Hardcover,241,2006,2006,"",2015/12/04,"","",read,"","","",1,0
29580,"Second Foundation (Foundation, #3)",Isaac Asimov,"Asimov, Isaac","","=""0553803735""","=""9780553803730""",2,4.27,Bantam Spectra,Hardcover,256,2004,1953,"",2015/12/04,"","",read,"","","",1,0
234225,"Dune (Dune, #1)",Frank Herbert,"Herbert, Frank","","=""0340839937""","=""9780340839935""",5,4.28,Hodder,Paperback,604,2006,1965,"",2015/12/04,"","",read,"","","",1,0
865,The Alchemist,Paulo Coelho,"Coelho, Paulo",Alan R. Clarke,"=""0061122416""","=""9780061122415""",2,3.91,HarperCollins,Paperback,197,1993,1988,"",2015/12/04,"","",read,"","","",1,0
12007,"Use of Weapons (Culture, #3)",Iain M. Banks,"Banks, Iain M.","","=""185723135X""","=""9781857231359""",3,4.16,Orbit,Paperback,411,1992,1990,"",2015/12/04,"","",read,"","","",1,0
22328,"Neuromancer (Sprawl, #1)",William Gibson,"Gibson, William","","=""""","=""""",3,3.89,Ace Books,Mass Market Paperback,271,1984,1984,"",2015/12/04,"","",read,"","","",1,0
5129,Brave New World,Aldous Huxley,"Huxley, Aldous","","=""0060929871""","=""9780060929879""",5,3.99,HarperPerennial / Perennial Classics,Paperback,268,1998,1932,"",2015/12/04,"","",read,"","","",1,0
14201,Jonathan Strange & Mr Norrell,Susanna Clarke,"Clarke, Susanna","","=""""","=""""",4,3.86,Tor Books,Paperback,1006,2006,2004,"",2015/12/04,"","",read,"","","",1,0
228665,"The Eye of the World (The Wheel of Time, #1)",Robert Jordan,"Jordan, Robert","","=""0812511816""","=""9780812511819""",2,4.19,Tor Books,Mass Market Paperback,800,1990,1990,"",2015/12/04,"","",read,"","","",1,0
41865,"Twilight (The Twilight Saga, #1)",Stephenie Meyer,"Meyer, Stephenie","","=""0316015849""","=""9780316015844""",1,3.66,"Little, Brown and Company",Paperback,498,2006,2005,"",2015/12/04,"","",read,"","","",1,0
233649,"The Great Hunt (The Wheel of Time, #2)",Robert Jordan,"Jordan, Robert","","=""0812517725""","=""9780812517729""",2,4.26,Tor,Mass Market Paperback,705,1991,1990,"",2015/12/04,"","",read,"","","",1,0
77203,The Kite Runner,Khaled Hosseini,"Hosseini, Khaled","","=""""","=""""",4,4.35,Riverhead Books,Paperback,371,2004,2003,"",2015/12/04,"","",read,"","","",1,0
1618,The Curious Incident of the Dog in the Night-Time,Mark Haddon,"Haddon, Mark","","=""1400032717""","=""9781400032716""",2,3.89,Vintage,Paperback,226,2004,2003,"",2015/12/04,"","",read,"","","",1,0
11870085,The Fault in Our Stars,John Green,"Green, John","","=""""","=""""",5,4.13,Dutton Books,Hardcover,313,2012,2012,"",2015/12/04,"","",read,"","","",1,0
5297,The Picture of Dorian Gray,Oscar Wilde,"Wilde, Oscar",Jeffrey Eugenides,"=""""","=""""",4,4.13,Random House: Modern Library,Paperback,272,2004,1890,"",2015/12/04,"","",read,"","","",1,0
157993,The Little Prince,Antoine de Saint-Exupéry,"Saint-Exupéry, Antoine de",Richard Howard,"=""""","=""""",5,4.33,"Harcourt, Inc.",Paperback,96,2000,1943,"",2015/12/04,"","",read,"","","",1,0
18490,Frankenstein,Mary Wollstonecraft Shelley,"Shelley, Mary Wollstonecraft","","=""""","=""""",5,3.88,Penguin,Paperback,273,2003,1818,"",2015/12/04,"","",read,"","","",1,0
7604,Lolita,Vladimir Nabokov,"Nabokov, Vladimir",Craig Raine,"=""""","=""""",5,3.88,Penguin,Paperback,368,1995,1955,"",2015/12/04,"","",read,"","","",1,0
332613,One Flew Over the Cuckoo’s Nest,Ken Kesey,"Kesey, Ken","","=""""","=""""",4,4.20,Signet,Mass Market Paperback,325,1963,1962,"",2015/12/04,"","",read,"","","",1,0
5107,The Catcher in the Rye,J.D. Salinger,"Salinger, J.D.","","=""0316769177""","=""9780316769174""",3,3.80,Back Bay Books,Paperback,277,2001,1951,"",2015/12/04,"","",read,"","","",1,0
394535,"Blood Meridian, or, the Evening Redness in the West",Cormac McCarthy,"McCarthy, Cormac","","=""""","=""""",5,4.16,Vintage Books,Paperback,351,2010,1985,"",2015/12/04,"","",read,"","","",1,0
33507,"Twenty Thousand Leagues Under the Sea (Captain Nemo, #2)",Jules Verne,"Verne, Jules",Anthony Bonner,"=""076072850X""","=""9780760728505""",2,3.89,Barnes & Noble,Hardcover,269,2002,1869,"",2015/12/04,"","",read,"","","",1,0
8909,The War of the Worlds,H.G. Wells,"Wells, H.G.",Arthur C. Clarke,"=""0375759239""","=""9780375759239""",4,3.83,Modern Library,Paperback,192,2002,1898,"",2015/12/04,"","",read,"","","",1,0
5470,1984,George Orwell,"Orwell, George","","=""""","=""""",5,4.19,New American Library,Mass Market Paperback,328,1950,1949,"",2015/12/04,"","",read,"","","",1,0
4671,The Great Gatsby,F. Scott Fitzgerald,"Fitzgerald, F. Scott","","=""""","=""""",2,3.93,Scribner,Paperback,180,1925,1925,"",2015/12/04,"","",read,"","","",1,0
13912,A Beautiful Mind,Sylvia Nasar,"Nasar, Sylvia","","=""0571212921""","=""9780571212927""",4,4.13,Faber & Faber,Paperback,461,1999,1998,"",2015/12/04,"","",read,"","","",1,0
48855,The Diary of a Young Girl,Anne Frank,"Frank, Anne","Eleanor Roosevelt, Susan Massotty, Γιάννης Θωμόπουλος, Barbara Mooyaart-Doubleday, Otto H. Frank, Mirjam Pressler","=""""","=""""",4,4.19,Bantam,Mass Market Paperback,283,1993,1947,"",2015/12/04,"","",read,"","","",1,0
