Book Id,Title,Author,Author l-f,Additional Authors,ISBN,ISBN13,My Rating,Average Rating,Publisher,Binding,Number of Pages,Year Published,Original Publication Year,Date Read,Date Added,Bookshelves,Bookshelves with positions,Exclusive Shelf,My Review,Spoiler,Private Notes,Read Count,Owned Copies
320,One Hundred Years of Solitude,Gabriel García Márquez,"Márquez, Gabriel García",Gregory Rabassa,"=""""","=""""",4,4.12,Harper,Mass Market Paperback,417,2003,1967,2018/01/01,2017/03/24,,,read,,,,1,0
7613,Animal Farm,George Orwell,"Orwell, George","Chris Mould, Αύγουστος Κορτώ, Boris Grabnar, Celâl Üster, Николай Николов, Κυριάκος Ντελόπουλος, Peter Škerl, Pau Masiques, José Manuel Moreno Cidoncha, Τζωρτζ Όργουελ, Celâl Üstüner","=""""","=""""",4,3.99,Plume,Paperback,129,2003,1945,2017/03/24,2017/03/24,,,read,,,,1,0
33,"The Lord of the Rings (Middle Earth, #2-4)",J.R.R. Tolkien,"Tolkien, J.R.R.",,"=""""","=""""",5,4.53,Houghton Mifflin Harcourt,Paperback,1216,2005,1954,,2017/10/13,,,read,,,,1,0
4069,Man’s Search for Meaning,Viktor E. Frankl,"Frankl, Viktor E.","Harold S. Kushner, William J. Winslade, Isle Lasch","=""080701429X""","=""9780807014295""",0,4.37,Beacon Press,Paperback,165,2006,1946,,2017/10/13,to-read,to-read (#110),to-read,,,,0,0
4900,Heart of Darkness,Joseph Conrad,"Conrad, Joseph",,"=""1892295490""","=""9781892295491""",0,3.43,Green Integer,Paperback,188,2003,1899,,2017/10/13,to-read,to-read (#109),to-read,,,,0,0
629,"Zen and the Art of Motorcycle Maintenance: An Inquiry Into Values (Phaedrus, #1)",Robert M. Pirsig,"Pirsig, Robert M.",,"=""0060589469""","=""9780060589462""",0,3.78,HarperTorch,Mass Market Paperback,540,2006,1974,,2017/10/13,to-read,to-read (#108),to-read,,,,0,0
30250335,Who Rules the World?,Noam Chomsky,"Chomsky, Noam",,"=""0241189446""","=""9780241189443""",0,4.05,Hamish Hamilton,Paperback,307,2016,2014,,2017/10/13,to-read,to-read (#107),to-read,,,,0,0
431,The New York Trilogy (New York Trilogy #1-3),Paul Auster,"Auster, Paul","Lucy Sante, Art Spiegelman","=""0143039830""","=""9780143039839""",5,3.87,Penguin Classics,Paperback,308,2006,1987,,2014/02/07,,,read,,,,1,0
22283878,"Pogingen iets van het leven te maken: Het geheime dagboek van Hendrik Groen, 83¼ jaar",Hendrik Groen,"Groen, Hendrik",,"=""9029089970""","=""9789029089975""",3,3.94,J.M. Meulenhoff,Paperback,356,2014,2014,,2017/09/11,,,read,,,,1,0
77566,"Hyperion (Hyperion Cantos, #1)",Dan Simmons,"Simmons, Dan",,"=""0553283685""","=""9780553283686""",4,4.27,Bantam Doubleday Dell Publishing Group,Mass Market Paperback,500,1990,1989,,2015/09/24,,,read,,,,1,0
4763107,Godverdomse dagen op een godverdomse bol,Dimitri Verhulst,"Verhulst, Dimitri",,"=""902542953X""","=""9789025429539""",0,3.08,Contact,Hardcover,180,2008,2008,,2017/09/06,to-read,to-read (#106),to-read,,,,0,0
35126186,All the Rivers,Dorit Rabinyan,"Rabinyan, Dorit",,"=""""","=""""",0,3.75,,,344,2014,2014,,2017/08/30,to-read,to-read (#105),to-read,,,,0,0
22889509,Kaddisj voor een kut,Dimitri Verhulst,"Verhulst, Dimitri",,"=""9025443788""","=""9789025443788""",2,3.48,Atlas Contact,Paperback,160,2014,2014,2017/07/25,2017/07/18,,,read,,,,1,0
8904169,De laatste liefde van mijn moeder,Dimitri Verhulst,"Verhulst, Dimitri",,"=""9025438180""","=""9789025438180""",3,3.45,Contact,Paperback,236,2010,2010,,2017/07/18,,,read,,,,1,0
1078784,De helaasheid der dingen,Dimitri Verhulst,"Verhulst, Dimitri",,"=""9025427731""","=""9789025427733""",5,3.80,Contact,Paperback,207,2006,2006,2017/07/17,2017/03/24,,,read,,,,1,0
6334,Never Let Me Go,Kazuo Ishiguro,"Ishiguro, Kazuo",,"=""""","=""""",4,3.85,Vintage Books ,Paperback,288,2010,2005,,2017/05/01,,,read,,,,1,0
1232,"The Shadow of the Wind (The Cemetery of Forgotten Books, #1)",Carlos Ruiz Zafón,"Zafón, Carlos Ruiz",Lucia Graves,"=""""","=""""",5,4.30,Penguin Books,Paperback,487,2005,2001,,2014/05/07,,,read,,,,1,0
581720,The Passion of New Eve,Angela Carter,"Carter, Angela",,"=""0860683419""","=""9780860683414""",2,3.67,Virago,Paperback,187,1992,1977,,2015/11/25,,,read,,,,1,0
49628,Cloud Atlas,David Mitchell,"Mitchell, David",,"=""0375507256""","=""9780375507250""",0,4.01,Random House,Paperback,509,2004,2004,,2017/03/24,to-read,to-read (#104),to-read,,,,0,0
18630,"The Player of Games (Culture, #2)",Iain M. Banks,"Banks, Iain M.",,"=""0061053562""","=""9780061053566""",3,4.28,HarperCollins,Paperback,293,1997,1988,2017/03/24,2017/03/24,,,read,,,,1,0
7062441,Che la festa cominci,Niccolò Ammaniti,"Ammaniti, Niccolò",,"=""8806191012""","=""9788806191016""",3,3.52,Einaudi,Paperback,328,2009,2009,2017/03/24,2017/03/24,,,read,,,,1,0
11468377,"Thinking, Fast and Slow",Daniel Kahneman,"Kahneman, Daniel",,"=""0374275637""","=""9780374275631""",0,4.18,"Farrar, Straus and Giroux",Hardcover,499,2011,2011,,2015/12/18,to-read,to-read (#103),to-read,,,,0,0
112537,"Rendezvous with Rama (Rama, #1)",Arthur C. Clarke,"Clarke, Arthur C.",,"=""1857231589""","=""9781857231588""",0,4.12,,Paperback,243,2000,1973,,2017/02/07,to-read,to-read (#102),to-read,,,,0,0
16126596,The People in the Trees,Hanya Yanagihara,"Yanagihara, Hanya",,"=""0385536771""","=""9780385536776""",0,3.73,Doubleday,Hardcover,369,2013,2013,,2017/02/07,to-read,to-read (#101),to-read,,,,0,0
27855779,Er moet iets gebeuren,Maartje Wortel,"Wortel, Maartje",,"=""""","=""""",5,3.45,Das Mag Uitgevers,Paperback,236,2015,2015,2016/06/16,2016/05/25,,,read,,,,1,0
6759,Infinite Jest,David Foster Wallace,"Wallace, David Foster",,"=""""","=""""",0,4.25,Back Bay Books,Paperback,1088,2005,1996,,2017/02/07,to-read,to-read (#100),to-read,,,,0,0
89186,Pushing Ice,Alastair Reynolds,"Reynolds, Alastair",,"=""0441014011""","=""9780441014019""",3,4.07,Ace Hardcover,Hardcover,458,2006,2005,2017/02/07,2017/02/07,,,read,,,,1,0
290186,Troubling Love,Elena Ferrante,"Ferrante, Elena",Ann Goldstein,"=""1933372168""","=""9781933372167""",3,3.26,Europa Editions,Paperback,139,2006,1992,2016/09/26,2016/09/16,,,read,,,,1,0
102327,Armor,John Steakley,"Steakley, John",,"=""0886773687""","=""9780886773687""",2,4.11,DAW,Mass Market Paperback,426,1984,1984,,2016/09/14,to-read,to-read (#96),to-read,,,,0,0
117833,The Master and Margarita,Mikhail Bulgakov,"Bulgakov, Mikhail","Katherine Tiernan O'Connor, Ellendea Proffer, Diana Lewis Burgin, Hans Fronius","=""0679760806""","=""9780679760801""",0,4.29,Vintage International,Paperback,372,1996,1967,,2016/11/08,to-read,to-read (#99),to-read,,,,0,0
23165612,Dit kan niet waar zijn. Onder bankiers,Joris Luyendijk,"Luyendijk, Joris",,"=""9045028166""","=""9789045028163""",0,3.84,Uitgeverij Atlas Contact,Paperback,208,2015,2015,,2016/09/16,to-read,to-read (#98),to-read,,,,0,0
23462654,The Small Backs of Children,Lidia Yuknavitch,"Yuknavitch, Lidia",,"=""0062383248""","=""9780062383242""",0,3.46,Harper,Hardcover,224,2015,2015,,2016/09/16,to-read,to-read (#97),to-read,,,,0,0
128029,A Thousand Splendid Suns,Khaled Hosseini,"Hosseini, Khaled",,"=""1594489505""","=""9781594489501""",4,4.44,Riverhead Books,Hardcover,372,2007,2007,,2016/09/16,,,read,,,,1,0
7029563,Zendegi,Greg Egan,"Egan, Greg",,"=""1597801747""","=""9781597801744""",2,3.47,Night Shade Books,Hardcover,278,2010,2010,2016/03/02,2016/02/18,,,read,,,,1,0
4808763,The Last Question,Isaac Asimov,"Asimov, Isaac","Bob E. Flick, Jim Gallant","=""1884214495""","=""9781884214493""",5,4.54,Ziggurat Productions,Audio CD,9,2007,1956,,2016/09/07,,,read,,,,1,0
13517793,Ons kamp,Marja Vuijsje,"Vuijsje, Marja",,"=""9045016176""","=""9789045016177""",4,3.79,Atlas,Paperback,335,2012,2012,2016/09/07,2016/05/02,,,read,,,,1,0
18753656,Lagoon,Nnedi Okorafor,"Okorafor, Nnedi",,"=""1444762753""","=""9781444762754""",2,3.63,Hodder & Stoughton,Paperback,306,2014,2014,2016/08/24,2016/07/23,,,read,,,,1,0
22822858,A Little Life,Hanya Yanagihara,"Yanagihara, Hanya",,"=""""","=""""",4,4.32,Doubleday,Hardcover,720,2015,2015,2016/07/23,2016/07/23,,,read,,,,1,0
27833670,Dark Matter,Blake Crouch,"Crouch, Blake",,"=""1101904224""","=""9781101904220""",0,4.14,Ballantine Books,Hardcover,342,2016,2016,,2016/07/05,to-read,to-read (#95),to-read,,,,0,0
29889972,Heroes of the Frontier,Dave Eggers,"Eggers, Dave",,"=""045149380X""","=""9780451493804""",0,3.44,Knopf,Hardcover,400,2016,2016,,2016/07/05,to-read,to-read (#94),to-read,,,,0,0
77711,"A Fire Upon the Deep (Zones of Thought, #1)",Vernor Vinge,"Vinge, Vernor",,"=""0812515285""","=""9780812515282""",1,4.14,Tor Science Fiction,Mass Market Paperback,613,1993,1992,2016/06/16,2016/05/25,,,read,,,,1,0
17863,Accelerando,Charles Stross,"Stross, Charles",,"=""0441014151""","=""9780441014156""",5,3.87,Ace,Mass Market Paperback,415,2006,2005,,2015/08/11,,,read,,,,1,0
9915,Less Than Zero,Bret Easton Ellis,"Ellis, Bret Easton",,"=""""","=""""",0,3.60,Vintage Books,Paperback,208,2010,1985,,2016/06/03,to-read,to-read (#93),to-read,,,,0,0
2220956,Meneer Beerta (Het Bureau #1),J.J. Voskuil,"Voskuil, J.J.",,"=""""","=""9789028209503""",0,4.09,Van Oorschot,Hardcover,780,1996,1996,,2016/06/01,to-read,to-read (#92),to-read,,,,0,0
8935689,"Consider Phlebas (Culture, #1)",Iain M. Banks,"Banks, Iain M.",,"=""1857231384""","=""9781857231380""",0,3.85,Orbit,Paperback,467,1988,1987,,2016/05/25,to-read,to-read (#91),to-read,,,,0,0
17214,Starship Troopers,Robert A. Heinlein,"Heinlein, Robert A.",,"=""""","=""""",3,4.01,Ace Books,Mass Market Paperback,264,1987,1959,,2015/03/10,,,read,,,,1,0
100365,"The Mote in God's Eye (Moties, #1)",Larry Niven,"Niven, Larry",Jerry Pournelle,"=""156865054X""","=""9781568650548""",0,4.07,Spectrum Literary Agency,ebook,596,2011,1974,,2016/05/25,to-read,to-read (#87),to-read,,,,0,0
820748,"Ender's Game (Ender's Saga, #1)",Orson Scott Card,"Card, Orson Scott",,"=""""","=""""",0,4.31,Orbit,Mass Market Paperback,324,1998,1985,,2016/05/25,to-read,to-read (#90),to-read,,,,0,0
28054619,De nieuwe tsaar: de weergaloze opkomst en heerschappij van Vladimir Poetin,Steven Lee Myers,"Myers, Steven Lee",Roland Fagel,"=""903514385X""","=""9789035143852""",0,4.07,Prometheus,ebook,870,2015,2014,,2016/05/25,to-read,to-read (#89),to-read,,,,0,0
16181775,"The Rosie Project (Don Tillman, #1)",Graeme Simsion,"Simsion, Graeme",,"=""1476729085""","=""9781476729084""",0,4.01,Simon & Schuster,Hardcover,292,2013,2013,,2016/05/25,to-read,to-read (#88),to-read,,,,0,0
83533,The Age of Spiritual Machines,Ray Kurzweil,"Kurzweil, Ray",,"=""0140282025""","=""9780140282023""",4,3.90,Penguin ,Trade Paperback,388,2000,1998,2016/05/25,2016/02/22,,,read,,,,1,0
65327,"People Skills: How to Assert Yourself, Listen to Others, and Resolve Conflicts",Robert   Bolton,"Bolton, Robert",,"=""067162248X""","=""9780671622480""",0,4.01,Touchstone,Paperback,300,1986,1979,,2016/05/02,to-read,to-read (#86),to-read,,,,0,0
8908,World War Z: An Oral History of the Zombie War,Max Brooks,"Brooks, Max",,"=""0307346609""","=""9780307346605""",0,4.02,Crown,Hardcover,342,2006,2006,,2016/05/02,to-read,to-read (#85),to-read,,,,0,0
40445,"Altered Carbon (Takeshi Kovacs, #1)",Richard K. Morgan,"Morgan, Richard K.",,"=""0345457692""","=""9780345457691""",4,4.04,Del Rey / Ballantine Books,Mass Market Paperback,526,2006,2002,,2016/03/03,to-read,to-read (#82),to-read,,,,0,0
20527133,"Superintelligence: Paths, Dangers, Strategies",Nick Bostrom,"Bostrom, Nick",,"=""0199678111""","=""9780199678112""",0,3.86,Oxford University Press,Hardcover,352,2014,2014,,2016/03/07,to-read,to-read (#84),to-read,,,,0,0
842712,Highways to a War,Christopher J. Koch,"Koch, Christopher J.",,"=""0140247572""","=""9780140247572""",0,4.28,Penguin Books,Paperback,496,1996,1995,,2016/03/04,to-read,to-read (#83),to-read,,,,0,0
17934530,"Annihilation (Southern Reach, #1)",Jeff VanderMeer,"VanderMeer, Jeff",,"=""0374104093""","=""9780374104092""",0,3.77,"Farrar, Straus and Giroux",Paperback,195,2014,2014,,2016/03/03,to-read,to-read (#81),to-read,,,,0,0
13538762,The Rapture of the Nerds,Cory Doctorow,"Doctorow, Cory",Charles Stross,"=""0765329107""","=""9780765329103""",0,3.39,Tor Books,Hardcover,351,2012,2012,,2016/03/03,to-read,to-read (#80),to-read,,,,0,0
17866,Glasshouse,Charles Stross,"Stross, Charles",,"=""0441014038""","=""9780441014033""",0,3.88,Ace Hardcover,Hardcover,335,2006,2006,,2016/03/03,to-read,to-read (#79),to-read,,,,0,0
156785,Diaspora,Greg Egan,"Egan, Greg",,"=""3453161815""","=""9783453161818""",0,4.11,Heyne,Paperback,443,2000,1997,,2016/03/03,to-read,to-read (#78),to-read,,,,0,0
52090,Eichmann in Jerusalem: A Report on the Banality of Evil,Hannah Arendt,"Arendt, Hannah",,"=""""","=""""",0,4.20,Penguin Classics,Paperback,312,2006,1963,,2016/02/18,to-read,to-read (#77),to-read,,,,0,0
30289,The Republic,Plato,"Plato, Plato",Desmond Lee,"=""0140449140""","=""9780140449143""",0,3.96,Penguin Classics,Paperback,416,2003,-400,,2016/02/18,to-read,to-read (#76),to-read,,,,0,0
10791011,De heerser,Niccolò Machiavelli,"Machiavelli, Niccolò",F. van Dooren,"=""9025334202""","=""9789025334208""",0,3.84,Athenaeum,Paperback,218,,1513,,2016/02/18,to-read,to-read (#75),to-read,,,,0,0
5396496,The Slap,Christos Tsiolkas,"Tsiolkas, Christos",,"=""""","=""""",0,3.25,Allen & Unwin,Paperback,485,2008,2008,,2016/02/18,to-read,to-read (#74),to-read,,,,0,0
179744,The Emperor's New Mind,Roger Penrose,"Penrose, Roger",,"=""0192861980""","=""9780192861986""",0,3.90,Oxford University Press,Paperback,602,1999,1989,,2014/02/11,to-read,to-read (#73),to-read,,,,0,0
3698,The Quiet American,Graham Greene,"Greene, Graham",Robert  Stone,"=""0143039024""","=""9780143039020""",5,3.97,Penguin Classics Deluxe Editions,Paperback,180,2004,1955,,2016/02/15,,,read,,,,1,0
21094993,The Girl Who Saved The King Of Sweden,Jonas Jonasson,"Jonasson, Jonas",,"=""0007557906""","=""9780007557905""",3,3.78,HarperCollins Publishers,Paperback,421,2014,2013,,2016/02/15,,,read,,,,1,0
5470,1984,George Orwell,"Orwell, George",,"=""""","=""""",5,4.19,New American Library,Mass Market Paperback,328,1950,1949,,2014/02/11,,,read,,,,1,0
703,The Plot Against America,Philip Roth,"Roth, Philip",,"=""1400079497""","=""9781400079490""",0,3.81,Vintage International,Paperback,391,2005,2004,,2016/01/08,to-read,to-read (#72),to-read,,,,0,0
1361772,Miss Saigon (Piano/ Vocal Selections),Alain Boublil,"Boublil, Alain",,"=""0793500176""","=""9780793500178""",0,4.22,Hal Leonard,Sheet music,96,1990,1990,,2016/01/07,to-read,to-read (#71),to-read,,,,0,0
323803,De hemel van Hollywood,Leon de Winter,"Winter, Leon de",,"=""9023461959""","=""9789023461951""",3,3.21,De Bezige Bij,Hardcover,329,1997,1997,,2014/05/07,,,read,,,,1,0
323772,Zionoco,Leon de Winter,"Winter, Leon de",Hanni Ehlers,"=""3257230176""","=""9783257230178""",3,3.24,Diogenes,Paperback,415,1998,1995,,2014/05/07,,,read,,,,1,0
22826126,Seveneves,Neal Stephenson,"Stephenson, Neal",,"=""0062190377""","=""9780062190376""",0,4.00,HarperCollins Publishers,Hardcover,867,2015,2015,,2015/12/18,to-read,to-read (#69),to-read,,,,0,0
20697410,"Golden Son (Red Rising Saga, #2)",Pierce Brown,"Brown, Pierce",,"=""0345539818""","=""9780345539816""",0,4.47,Del Rey,Hardcover,447,2015,2015,,2015/12/18,to-read,to-read (#68),to-read,,,,0,0
24817626,Go Set a Watchman,Harper Lee,"Lee, Harper",,"=""0062409859""","=""9780062409850""",0,3.31,HarperCollins,Hardcover,278,2015,2015,,2015/12/18,to-read,to-read (#67),to-read,,,,0,0
187181,"The Chosen (Reuven Malther, #1)",Chaim Potok,"Potok, Chaim",,"=""0449213447""","=""9780449213445""",0,4.07,Fawcett Books,Mass Market Paperback,304,1987,1966,,2015/12/06,to-read,to-read (#66),to-read,,,,0,0
13496,"A Game of Thrones (A Song of Ice and Fire, #1)",George R.R. Martin,"Martin, George R.R.",,"=""0553588486""","=""9780553588484""",4,4.44,Bantam,Mass Market Paperback,835,2005,1996,2015/11/25,2015/08/11,,,read,,,,1,0
8695,"The Restaurant at the End of the Universe (The Hitchhiker's Guide to the Galaxy, #2)",Douglas Adams,"Adams, Douglas",,"=""""","=""""",4,4.20,Del Rey,Paperback,250,2005,1980,,2015/11/25,,,read,,,,1,0
8694,"Life, the Universe and Everything (The Hitchhiker's Guide to the Galaxy, #3)",Douglas Adams,"Adams, Douglas",,"=""0345418905""","=""9780345418906""",3,4.17,Del Rey,Paperback,224,1997,1982,,2015/11/25,,,read,,,,1,0
11,"The Hitchhiker’s Guide to the Galaxy (Hitchhiker's Guide to the Galaxy, #1)",Douglas Adams,"Adams, Douglas",,"=""""","=""""",4,4.23,Del Rey Books,Mass Market Paperback,216,2005,1979,,2015/11/25,,,read,,,,1,0
9597,Player Piano,Kurt Vonnegut Jr.,"Jr., Kurt Vonnegut",,"=""0385333781""","=""9780385333788""",0,3.90,Dial Press,Paperback,341,2006,1952,,2015/08/11,to-read,to-read (#65),to-read,,,,0,0
1282266,Hunter's Run,George R.R. Martin,"Martin, George R.R.","Gardner Dozois, Daniel Abraham","=""006137329X""","=""9780061373299""",0,3.68,Harper Voyager,Hardcover,320,2008,2007,,2015/11/25,to-read,to-read (#64),to-read,,,,0,0
46654,"The Foundation Trilogy (Foundation, #1-3)",Isaac Asimov,"Asimov, Isaac",,"=""0380508567""","=""9780380508563""",4,4.42,,Mass Market Paperback,679,1974,1953,2015/11/18,2015/09/24,,,read,,,,1,0
1059967,Kaas,Willem Elsschot,"Elsschot, Willem",A.P. Grové,"=""0798127864""","=""9780798127868""",0,3.58,Human & Rousseau (Pty) Ltd,Paperback,126,1991,1933,,2015/10/04,to-read,to-read (#63),to-read,,,,0,0
2963327,Bint,F. Bordewijk,"Bordewijk, F.",,"=""9001550193""","=""9789001550196""",0,3.11,Wolters-Noordhoff,Paperback,76,1998,1934,,2015/10/04,to-read,to-read (#62),to-read,,,,0,0
12715691,The Spinoza Problem,Irvin D. Yalom,"Yalom, Irvin D.",,"=""0465029639""","=""9780465029631""",4,4.25,Basic Books,Hardcover,321,2012,2012,2015/09/24,2015/08/12,,,read,,,,1,0
4703581,The City & the City,China Miéville,"Miéville, China",,"=""0345497511""","=""9780345497512""",0,3.90,Del Rey/Ballantine Books,Hardcover,312,2009,2009,,2015/09/24,to-read,to-read (#60),to-read,,,,0,0
6467850,Alleen maar nette mensen,Robert Vuijsje,"Vuijsje, Robert",,"=""9038890613""","=""9789038890616""",0,2.84,Nijgh & Van Ditmar,Paperback,288,2008,2008,,2015/09/09,to-read,to-read (#59),to-read,,,,0,0
619087,De buitenvrouw,Joost Zwagerman,"Zwagerman, Joost",,"=""9029561602""","=""9789029561600""",1,2.95,De Arbeiderspers,Hardcover,235,1995,1994,,2015/09/09,,,read,,,,1,0
321482,Onder professoren,Willem Frederik Hermans,"Hermans, Willem Frederik",,"=""902340520X""","=""9789023405207""",0,3.71,De Bezige Bij,Paperback,425,1975,1975,,2015/08/11,to-read,to-read (#58),to-read,,,,0,0
8663389,Ik Jan Cremer,Jan Cremer,"Cremer, Jan",,"=""9023428439""","=""9789023428435""",0,3.19,De Bezige Bij,Paperback,389,2008,1964,,2015/08/11,to-read,to-read (#57),to-read,,,,0,0
51504,Post Office,Charles Bukowski,"Bukowski, Charles",,"=""0876850867""","=""9780876850862""",0,3.93,Black Sparrow Press,Paperback,208,2002,1971,,2015/08/11,to-read,to-read (#56),to-read,,,,0,0
257605,The Lost Weekend,Charles Jackson,"Jackson, Charles",Charles R.  Jackson,"=""081560419X""","=""9780815604198""",5,4.09,Syracuse Univ Pr,Paperback,244,1996,1944,,2014/05/07,,,read,,,,1,0
63033,The Savage Detectives,Roberto Bolaño,"Bolaño, Roberto",Natasha Wimmer,"=""0374191484""","=""9780374191481""",0,4.17,"Farrar, Straus and Giroux",Hardcover,577,2007,1998,,2014/02/27,to-read,to-read (#55),to-read,,,,0,0
9650,Burmese Days,George Orwell,"Orwell, George",,"=""1421808307""","=""9781421808307""",0,3.87,1st World Library,Hardcover,276,2005,1934,,2014/02/12,to-read,to-read (#54),to-read,,,,0,0
22328,"Neuromancer (Sprawl, #1)",William Gibson,"Gibson, William",,"=""""","=""""",0,3.89,Ace Books,Mass Market Paperback,271,1984,1984,,2015/07/13,to-read,to-read (#53),to-read,,,,0,0
5129,Brave New World,Aldous Huxley,"Huxley, Aldous",,"=""0060929871""","=""9780060929879""",4,3.99,HarperPerennial / Perennial Classics,Paperback,268,1998,1932,,2015/06/12,,,read,,,,1,0
11975893,Aung San Suu Kyi: A Biography,Jesper Bengtsson,"Bengtsson, Jesper",,"=""1612341594""","=""9781612341590""",3,3.49,POTOMAC BOOKS,Hardcover,240,2012,2010,2015/05/22,2015/04/23,,,read,,,,1,0
7082,Do Androids Dream of Electric Sheep?,Philip K. Dick,"Dick, Philip K.",,"=""""","=""""",4,4.09,Del Rey / Ballantine Books,Paperback,244,1996,1968,,2015/04/23,,,read,,,,1,0
24800,House of Leaves,Mark Z. Danielewski,"Danielewski, Mark Z.",,"=""""","=""""",0,4.09,Random House,Paperback,710,2000,2000,,2015/04/01,to-read,to-read (#52),to-read,,,,0,0
12505,The Idiot,Fyodor Dostoevsky,"Dostoevsky, Fyodor","Anna Brailovsky, Joseph Frank, Constance Garnett","=""0679642420""","=""9780679642428""",0,4.21,Modern Library,Paperback,667,2003,1869,,2015/04/01,to-read,to-read (#51),to-read,,,,0,0
4934,The Brothers Karamazov,Fyodor Dostoevsky,"Dostoevsky, Fyodor","Richard Pevear, Larissa Volokhonsky, Borut Kraševec, Ива Николова","=""""","=""""",0,4.37,"Farrar, Straus and Giroux",Paperback,796,2002,1880,,2015/04/01,to-read,to-read (#50),to-read,,,,0,0
1833852,A Fraction of the Whole,Steve Toltz,"Toltz, Steve",,"=""0385521723""","=""9780385521727""",5,4.14,Spiegel & Grau,Hardcover,530,2008,2008,,2015/02/15,,,read,,,,1,0
86856,A Cook's Tour: Global Adventures in Extreme Cuisines,Anthony Bourdain,"Bourdain, Anthony",,"=""0060012781""","=""9780060012786""",3,4.09,HarperCollins ECCO,Hardcover,277,2002,2001,,2014/05/07,,,read,,,,1,0
6464859,Taal is zeg maar echt mijn ding,Paulien Cornelisse,"Cornelisse, Paulien",,"=""9025438830""","=""9789025438838""",3,3.65,Contact,Paperback,212,2009,2009,2015/01/06,2014/05/04,,,read,,,,1,0
15823480,Anna Karenina,Leo Tolstoy,"Tolstoy, Leo","Aylmer Maude, Louise Maude, Dieter Wellershoff, Bruno Goetz, Lev Tolstoj, Léon Tolstoï","=""""","=""""",5,4.09,Vintage,Paperback,964,2012,1878,2014/12/19,2014/02/11,,,read,,,,1,0
13722902,A Hologram for the King,Dave Eggers,"Eggers, Dave",,"=""193636574X""","=""9781936365746""",0,3.29,McSweeney's ,Hardcover,312,2012,2012,,2014/11/03,to-read,to-read (#49),to-read,,,,0,0
9355,Until I Find You,John Irving,"Irving, John",,"=""0345479726""","=""9780345479723""",4,3.66,Ballantine Books,Paperback,820,2006,2005,2014/09/06,2014/02/11,,,read,,,,1,0
9308103,Bonita Avenue,Peter Buwalda,"Buwalda, Peter",,"=""9023457293""","=""9789023457299""",3,3.74,De Bezige Bij,Paperback,543,2010,2010,2014/05/04,2014/03/31,,,read,,,,1,0
17622839,色彩を持たない多崎つくると、彼の巡礼の年,Haruki Murakami,"Murakami, Haruki",村上 春樹,"=""4163821104""","=""9784163821108""",0,3.87,文藝春秋,Hardcover,376,2013,2013,,2014/02/12,to-read,to-read (#7),to-read,,,,0,0
2947312,"De Uitvreter, Titaantjes, Dichtertje, Mene Tekel",Nescio,"Nescio, Nescio",,"=""9023656784""","=""9789023656784""",0,4.01,Nijgh & Van Ditmar,Paperback,157,1987,1956,,2014/07/02,to-read,to-read (#48),to-read,,,,0,0
114230,Bartleby the Scrivener,Herman Melville,"Melville, Herman",,"=""0974607800""","=""9780974607801""",0,3.93,Melville House,Paperback,64,2004,1853,,2014/07/02,to-read,to-read (#47),to-read,,,,0,0
1232873,Het verdriet van België,Hugo Claus,"Claus, Hugo",,"=""9023460782""","=""9789023460787""",0,3.65,De Bezige Bij,Hardcover,774,1983,1983,,2014/05/07,to-read,to-read (#45),to-read,,,,0,0
10638,The Road to Reality: A Complete Guide to the Laws of the Universe,Roger Penrose,"Penrose, Roger",,"=""0679776311""","=""9780679776314""",0,4.15,Vintage,Paperback,1099,2007,2004,,2014/05/07,to-read,to-read (#44),to-read,,,,0,0
78250,The Teachings of Don Juan: A Yaqui Way of Knowledge,Carlos Castaneda,"Castaneda, Carlos",,"=""0671227424""","=""9780671227425""",0,3.94,Touchstone/Simon & Schuster,Paperback,288,1983,1968,,2014/05/07,to-read,to-read (#43),to-read,,,,0,0
769885,Mexico,James A. Michener,"Michener, James A.",Alexander Adams,"=""0449221873""","=""9780449221877""",0,3.75,Fawcett,Paperback,672,1994,1992,,2014/05/07,to-read,to-read (#42),to-read,,,,0,0
38462,Giovanni’s Room,James Baldwin,"Baldwin, James",,"=""""","=""""",0,4.33,Penguin,Paperback,159,2000,1956,,2014/05/07,to-read,to-read (#41),to-read,,,,0,0
74812,Born on a Blue Day,Daniel Tammet,"Tammet, Daniel",,"=""1416535071""","=""9781416535072""",3,3.84,Free Press,Hardcover,226,2006,2006,,2014/05/07,,,read,,,,1,0
130515,The Old Patagonian Express: By Train Through the Americas,Paul Theroux,"Theroux, Paul",,"=""0140249796""","=""9780140249798""",0,3.95,Penguin Books,Paperback,430,1980,1979,,2014/05/07,to-read,to-read (#40),to-read,,,,0,0
33313,Kitchen Confidential: Adventures in the Culinary Underbelly,Anthony Bourdain,"Bourdain, Anthony",,"=""0060899220""","=""9780060899226""",5,4.17,Ecco/Harper Perennial,Paperback,312,2007,2000,,2014/05/07,,,read,,,,1,0
2041112,God's Gym,Leon de Winter,"Winter, Leon de",,"=""9023412222""","=""9789023412229""",2,3.40,"De Bezige Bij, Amsterdam",Paperback,370,2003,2002,,2014/05/07,,,read,,,,1,0
5358,The Firm,Robin Waterfield,"Waterfield, Robin",John Grisham,"=""0582418275""","=""9780582418271""",3,4.06,Addison Wesley Publishing Company,Paperback,76,2000,1991,,2014/05/07,,,read,,,,1,0
